team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
LAK,2022,LAK,LAK,Team Level,other,26,0.4,0.44,0.42,3995,44.16,7.37,2.89,8.25,1.44,21.48,18.63,7.03,7.37,7.03,47,14,23,84,9,2,0,9,3,20,18,38,52,1,2,52,11,4,10,35,18,8,1.49,2.15,3.73,2,4,3,84,61,61,6,0.79,0.69,0.69,7.4,7.4,7.05,62.96,10.84,4.98,10.73,1.97,35.01,20.47,9.73,10.84,9.73,60,24,21,105,12,6,0,14,2,29,21,48,72,1,2,54,20,6,7,40,33,11,1.91,4.08,4.85,3,3,6,105,84,84,3,1.46,1.58,1.58,10.71,10.71,10.1
LAK,2022,LAK,LAK,Team Level,all,26,0.52,0.52,0.52,94652,837.32,82.12,58.28,191.75,27.6,463.06,334.25,78.72,82.1,78.69,843,315,413,1571,89,67,11,196,32,377,397,754,1069,97,202,791,600,140,222,841,230,87,25.01,28.22,28.89,31,29,29,1570.9,1158,1161.54,145,12.86,15.2,15.2,79.71,79.66,77.51,767.56,76.74,53.76,170.82,24.61,424.8,306.28,73.49,77.22,73.94,763,294,408,1465,93,65,9,178,21,358,342,670,964,104,219,707,768,140,197,748,244,65,22.85,30.21,23.68,32,32,29,1473.03,1057,1060.86,130,12.02,12.94,12.94,75.81,76.33,74.21
LAK,2022,LAK,LAK,Team Level,5on5,26,0.54,0.52,0.53,75371,648.63,57.23,42.87,154.46,21.18,360.42,262.85,54.97,57.21,54.95,649,250,322,1221,56,51,10,156,25,294,317,593,843,85,175,601,561,122,176,669,173,57,19.83,21.14,16.26,23,18,15,1220.9,899,902.54,121,8.83,12.12,12.12,53.95,53.9,52.71,574.35,49.55,38.58,134.76,18.51,315.68,234.93,47.93,50.03,48.39,567,225,331,1123,57,47,6,140,16,268,264,510,735,91,190,504,703,116,158,582,171,39,17.46,21.47,10.62,24,22,11,1131.03,792,795.86,107,7.97,8.29,8.29,49.23,49.75,48.74
LAK,2022,LAK,LAK,Team Level,4on5,26,0.14,0.12,0.14,7143,18.87,2.25,1.04,2.56,0.6,5.99,12.55,2.24,2.25,2.24,21,4,3,28,1,0,0,2,0,2,20,20,24,3,6,57,17,10,15,17,3,5,0.49,0.33,1.43,0,0,1,28,25,25,15,0.24,0,0,2.49,2.49,2.48,106.89,14.3,9.18,21.88,3.44,67.14,34.05,13.83,14.3,13.83,111,39,51,201,21,11,3,22,3,54,39,90,129,10,20,70,5,3,10,103,34,13,2.73,3.93,7.65,5,4,12,201,150,150,1,2.35,2.77,2.77,13.88,13.88,13.39
LAK,2022,LAK,LAK,Team Level,5on4,26,0.88,0.87,0.85,8143,125.66,15.27,11.47,26.48,4.39,75.16,40.22,14.47,15.27,14.47,126,47,65,238,23,14,1,29,4,61,42,103,150,8,19,81,11,4,21,120,36,17,3.2,4.59,7.48,6,7,10,238,173,173,3,3,2.39,2.39,15.88,15.88,15.27,23.35,2.05,1.02,3.46,0.69,6.96,16.82,1.99,2.05,1.99,25,6,5,36,3,1,0,2,0,7,18,22,28,2,7,79,40,15,22,23,6,2,0.75,0.74,0.55,0,3,0,36,31,31,19,0.24,0.31,0.31,1.98,1.98,1.97
TOR,2022,TOR,TOR,Team Level,other,25,0.47,0.41,0.44,3173,33.27,7.82,2.57,5.71,1.13,17.45,11.32,7.61,7.82,7.61,28,18,15,61,6,2,0,6,4,13,15,22,40,0,0,33,11,15,9,26,5,15,0.9,0.66,6.26,1,1,4,61,46,46,5,0.72,0.34,0.34,8.21,8.21,8.06,43.84,8.95,3.41,8.05,1.46,24.52,12.6,7.98,8.95,7.98,44,15,27,86,9,7,2,5,1,19,18,35,50,1,2,27,16,9,4,29,17,13,1.02,2.12,5.81,1,3,5,86,59,59,0,0.92,2.56,2.56,7.3,7.3,7.16
TOR,2022,TOR,TOR,Team Level,all,25,0.53,0.5,0.51,90614,767.82,82.59,55.69,172.72,25.9,420.09,297.02,78.63,83.35,79.39,764,290,359,1413,76,77,12,149,26,336,390,688,978,88,183,705,565,229,285,723,231,100,21.93,28.16,32.5,20,28,28,1433.6,1054,1067.64,159,12.32,17.66,17.71,77.2,77.89,75.98,746.67,74.44,52.09,173.07,24.81,409.8,292.78,71.09,74.27,70.94,720,307,380,1407,62,83,12,167,40,315,360,658,965,90,185,646,858,211,267,723,225,79,20.36,27.81,26.27,15,23,24,1391.35,1027,1018.82,151,11.45,16.61,16.61,69.28,69.23,67.74
TOR,2022,TOR,TOR,Team Level,5on5,25,0.52,0.5,0.51,72647,596.76,54.87,40.76,139.87,19.82,329.82,236.86,52.56,55.63,53.31,594,228,297,1119,49,52,7,126,21,260,314,545,773,86,181,543,526,191,241,587,182,53,17.82,22.2,14.85,17,20,12,1139.6,822,835.64,140,8.45,11.62,11.67,51.66,52.34,51.39,581.19,51.21,38.94,140.52,19.3,314.05,234.98,49.42,51.04,49.27,552,247,299,1098,38,65,6,137,34,238,287,514,761,82,169,490,796,177,213,579,170,50,16.6,20.98,13.63,12,16,10,1082.35,799,790.82,133,8.08,11.23,11.23,48.07,48.01,47.15
TOR,2022,TOR,TOR,Team Level,4on5,25,0.23,0.16,0.19,7386,24.76,3.63,1.48,3.6,0.87,8.06,15.36,3.53,3.63,3.53,29,4,3,36,2,2,0,2,1,10,16,27,31,1,0,58,24,17,14,19,6,8,0.46,0.88,2.29,0,2,0,36,33,33,12,0.33,0.62,0.62,3.34,3.34,3.34,101.87,12.06,8.61,21.61,3.42,65.04,32.26,11.55,12.06,11.55,105,38,49,192,14,10,4,22,5,52,40,91,129,6,12,78,22,8,34,98,32,13,2.18,3.84,6.04,2,3,9,192,143,143,3,2.18,2.63,2.63,11.62,11.62,11.2
TOR,2022,TOR,TOR,Team Level,5on4,25,0.88,0.86,0.85,7408,113.03,16.26,10.89,23.54,4.06,64.76,33.48,14.93,16.26,14.93,113,40,44,197,19,21,5,15,0,53,45,94,134,1,2,71,4,6,21,91,38,24,2.75,4.41,9.09,2,5,12,197,153,153,2,2.81,5.08,5.08,14,14,13.2,19.76,2.21,1.14,2.9,0.63,6.19,12.93,2.13,2.21,2.13,19,7,5,31,1,1,0,3,0,6,15,18,25,1,2,51,24,17,16,17,6,3,0.56,0.86,0.8,0,1,0,31,26,26,15,0.27,0.18,0.18,2.3,2.3,2.23
BUF,2022,BUF,BUF,Team Level,other,24,0.49,0.5,0.5,3078,39.59,10.86,2.88,6.98,1.31,18.98,11.99,10.44,10.86,10.44,42,11,20,73,10,5,0,10,1,16,11,32,43,4,8,39,7,4,6,19,19,15,0.76,2.52,7.58,0,2,8,73,53,53,3,0.8,1.35,1.35,10.32,10.32,9.96,38.38,11.5,2.56,6.15,1.26,20.9,11.63,11.05,11.5,11.05,38,16,19,73,11,2,1,7,1,22,11,27,43,5,10,48,4,3,2,25,14,15,0.96,1.68,8.86,1,2,8,73,54,54,2,0.74,0.51,0.51,11.73,11.73,11.37
BUF,2022,BUF,BUF,Team Level,all,24,0.49,0.52,0.5,86900,780.28,84.3,54.96,172.16,25.39,419.74,309.45,80.58,84.19,80.48,778,288,353,1419,89,73,7,159,30,339,376,689,977,98,201,658,326,181,159,748,234,84,23.85,29.08,31.37,24,33,32,1414.94,1066,1062.84,80,12.14,15.44,15.44,81.01,80.88,79.05,759.8,86.68,53.57,170.8,24.92,414.19,296.84,83.39,87.38,84.07,781,266,271,1318,89,80,18,179,22,308,369,692,958,106,217,783,488,181,166,730,230,87,22.8,28.16,35.72,24,30,35,1329.57,1047,1055.44,87,11.93,17.82,17.82,80.79,81.47,79.86
BUF,2022,BUF,BUF,Team Level,5on5,24,0.5,0.52,0.51,68125,588.22,51.14,39.62,135.56,19.1,318.72,238.85,48.98,51.03,48.88,574,229,282,1085,54,52,5,125,22,262,288,520,749,82,169,488,293,148,124,594,168,41,19.03,20.62,11.49,20,22,12,1080.94,803,799.84,68,8.16,10.37,10.37,48.94,48.81,47.91,564.17,52.1,38.37,133.86,18.71,309,226.97,49.98,52.8,50.66,589,190,203,982,54,61,11,153,20,214,277,535,725,91,187,597,459,153,140,557,181,41,17.84,22.32,11.94,20,24,10,993.57,779,787.44,77,7.93,11.99,11.99,48.04,48.72,47.91
BUF,2022,BUF,BUF,Team Level,4on5,24,0.16,0.18,0.19,7521,30.99,3.86,1.88,4.35,1.03,10.02,20.86,3.77,3.86,3.77,36,6,7,49,4,3,1,2,0,6,27,32,38,4,8,47,22,25,9,25,12,5,0.8,1.62,1.45,1,1,2,49,42,42,9,0.42,0.82,0.82,3.46,3.46,3.45,131.91,20.13,11.17,27.26,4.19,76.2,41.06,19.41,20.13,19.41,129,51,47,227,22,17,6,17,1,67,56,107,158,5,10,78,6,8,18,125,29,26,3.32,3.27,13.53,3,2,17,227,180,180,2,2.92,5.32,5.32,17.73,17.73,17.29
BUF,2022,BUF,BUF,Team Level,5on4,24,0.86,0.85,0.83,8176,121.47,18.43,10.58,25.28,3.94,72.02,37.75,17.39,18.43,17.39,126,42,44,212,21,13,1,22,7,55,50,105,147,8,16,84,4,4,20,110,35,23,3.27,4.32,10.85,3,8,10,212,168,168,0,2.76,2.9,2.9,18.29,18.29,17.73,25.33,2.96,1.48,3.54,0.76,8.09,17.18,2.95,2.96,2.95,25,9,2,36,2,0,0,2,0,5,25,23,32,5,10,60,19,17,6,23,6,5,0.68,0.89,1.39,0,2,0,36,34,34,6,0.34,0,0,3.29,3.29,3.28
PHI,2022,PHI,PHI,Team Level,other,24,0.35,0.36,0.33,3204,29.08,5.74,1.85,5.58,0.99,14.61,10.23,5.67,5.74,5.67,28,11,19,58,4,2,0,6,0,7,20,24,35,3,6,29,10,10,5,21,11,7,0.73,1.26,3.75,1,0,3,58,39,39,2,0.53,0.34,0.34,5.94,5.94,5.88,58.04,10.6,3.85,10.98,2.09,32.07,20.42,9.78,10.6,9.78,56,24,24,104,14,6,0,9,5,26,20,42,66,1,2,41,5,7,4,48,19,13,1.89,2.51,6.2,3,4,7,104,80,80,1,1.08,1.68,1.68,9.98,9.98,9.38
PHI,2022,PHI,PHI,Team Level,all,24,0.42,0.44,0.45,87451,679.62,64.06,45.7,159.08,22.56,365.75,277.85,61.74,63.95,61.63,686,249,324,1259,57,54,9,174,23,250,377,629,878,109,269,612,729,133,192,701,162,72,19.17,19.6,25.29,22,13,22,1247.72,935,927.36,123,9.99,14.26,14.35,59.7,59.47,58.35,835.69,87.13,60.43,191.52,27.58,452.14,322.2,82.76,87.89,83.45,778,363,431,1572,78,85,10,172,31,391,384,700,1063,108,267,763,621,161,221,802,237,102,23.56,29.32,34.24,24,25,29,1592.16,1141,1155.45,142,13.58,19.36,19.36,81.34,81.94,79.56
PHI,2022,PHI,PHI,Team Level,5on5,24,0.44,0.45,0.47,69485,535.15,44.1,34.85,130.88,17.9,290.01,221.26,42.87,44,42.77,548,191,249,988,41,40,8,153,16,189,300,507,698,99,249,471,684,100,164,564,131,44,15.36,15.93,12.81,19,11,11,976.72,739,731.36,115,7.2,10.06,10.14,41.16,40.93,40.38,612.7,56.16,41.72,145.91,19.89,331.63,245.7,53.71,56.92,54.4,574,267,344,1185,46,54,6,137,22,285,297,528,795,100,251,573,572,125,175,602,180,59,17.78,22.18,16.21,20,16,10,1205.16,841,855.45,125,8.66,11.73,11.73,53.09,53.69,52.56
PHI,2022,PHI,PHI,Team Level,4on5,24,0.12,0.14,0.15,7429,25.69,2.37,1.23,3.29,0.79,7.82,18.51,2.34,2.37,2.34,28,6,5,39,2,2,0,1,1,6,22,26,32,2,4,49,21,18,6,27,2,5,0.71,0.28,1.39,0,1,1,39,34,34,6,0.29,0.33,0.33,2.33,2.33,2.32,143.72,17.82,13.78,31.5,4.91,82.01,41.99,16.73,17.82,16.73,125,67,56,248,17,23,4,24,4,77,47,108,175,5,10,90,9,10,25,134,33,25,3.34,4.01,10.46,1,5,11,248,192,192,0,3.59,5.46,5.46,15.94,15.94,15.3
PHI,2022,PHI,PHI,Team Level,5on4,24,0.82,0.83,0.81,7333,89.7,11.85,7.78,19.34,2.89,53.31,27.85,10.85,11.85,10.85,82,41,51,174,10,10,1,14,6,48,35,72,113,5,10,63,14,5,17,89,18,16,2.38,2.13,7.34,2,1,7,174,123,123,0,1.97,3.54,3.54,10.28,10.28,9.78,21.24,2.56,1.09,3.14,0.69,6.44,14.09,2.54,2.56,2.54,23,5,7,35,1,2,0,2,0,3,20,22,27,2,4,59,35,19,17,18,5,5,0.55,0.62,1.39,0,0,1,35,28,28,16,0.25,0.48,0.48,2.33,2.33,2.32
WSH,2022,WSH,WSH,Team Level,other,25,0.48,0.49,0.51,3458,45.98,9.53,3.36,8.37,1.49,24.39,15.85,9.08,9.53,9.08,45,18,23,86,8,2,0,6,4,21,22,37,55,5,10,31,15,4,4,39,8,16,1.16,1.02,7.35,2,1,5,86,63,63,0,0.98,0.66,0.66,9.85,9.85,9.42,43.1,10.51,2.9,7.38,1.43,22.2,15.64,10.22,10.51,10.22,45,16,29,90,12,2,0,5,1,23,18,33,49,3,6,47,7,2,8,35,11,15,1.38,1.4,7.73,0,3,9,90,61,61,3,0.83,0.6,0.6,10.68,10.68,10.43
WSH,2022,WSH,WSH,Team Level,all,25,0.49,0.51,0.5,90766,793.74,74.3,54.05,184.19,26.21,431.45,317.81,71.17,74.45,71.32,745,343,418,1506,69,64,6,165,27,376,387,676,1019,94,220,686,666,204,192,789,220,79,22.12,26.16,26.01,23,21,25,1500.06,1088,1088.08,97,12.07,12.18,12.18,74.19,74.3,72.38,777.74,78.26,52.56,179.95,25.75,423.9,311.64,75.2,78.5,75.44,769,304,379,1452,76,63,13,161,24,358,391,693,997,109,245,751,604,207,221,765,229,79,22.16,28.31,27.79,16,26,34,1459.71,1073,1075.95,108,11.59,15.08,15.08,74.71,74.97,73.22
WSH,2022,WSH,WSH,Team Level,5on5,25,0.5,0.51,0.5,71743,603.75,50.74,38.74,144.59,19.68,322.04,248.2,49.35,50.89,49.5,564,260,329,1153,44,48,3,135,20,270,307,520,780,85,202,535,611,171,156,601,178,45,17.43,21.17,12.14,17,16,11,1147.06,824,824.08,90,8.05,9.02,9.02,49.77,49.88,49.13,599.88,51.16,38.12,146.11,19.98,327.77,243.85,49.57,51.4,49.81,594,233,288,1115,48,43,8,137,19,266,314,546,779,99,225,553,570,175,180,614,169,44,17.78,20.69,12.69,14,19,15,1122.71,827,829.95,96,7.85,9.66,9.66,49.34,49.6,48.78
WSH,2022,WSH,WSH,Team Level,4on5,25,0.13,0.13,0.15,7124,20.01,2.05,1.02,3.2,0.73,6.72,14.28,2,2.05,2,23,5,5,33,2,2,0,5,0,4,15,21,26,1,2,47,21,13,7,19,6,3,0.52,0.71,0.82,1,1,0,33,28,28,4,0.23,0.42,0.42,1.86,1.86,1.84,109.9,14.05,10.25,23.34,3.68,66.25,35.42,12.87,14.05,12.87,103,50,60,213,14,18,5,15,4,58,44,89,139,5,10,72,5,8,25,95,41,17,2.47,5,6.58,2,2,10,213,153,153,3,2.62,4.82,4.82,11.85,11.85,11.19
WSH,2022,WSH,WSH,Team Level,5on4,25,0.82,0.87,0.84,8441,124,11.97,10.94,28.03,4.31,78.3,39.47,10.74,11.97,10.74,113,60,61,234,15,12,3,19,3,81,43,98,158,3,6,73,19,16,25,130,28,15,3.01,3.26,5.7,3,3,9,234,173,173,3,2.81,2.08,2.08,12.7,12.7,11.99,24.86,2.54,1.28,3.12,0.64,7.67,16.74,2.54,2.54,2.54,27,5,2,34,2,0,0,4,0,11,15,25,30,2,4,79,22,22,8,21,8,3,0.53,1.21,0.79,0,2,0,34,32,32,6,0.29,0,0,2.84,2.84,2.83
OTT,2022,OTT,OTT,Team Level,other,22,0.48,0.56,0.56,3904,52.16,10.88,3.84,8.56,1.65,29.32,17.75,10.31,10.88,10.31,48,24,22,94,10,5,1,10,2,23,22,38,62,2,4,48,12,5,9,32,26,14,1.1,3.34,6.44,1,3,6,94,72,72,3,1.11,1.49,1.49,10.51,10.51,10.28,40.66,11.67,2.74,7.43,1.43,19.37,13.34,11.27,11.67,11.27,41,15,19,75,12,4,0,6,2,18,14,29,44,4,8,40,11,10,9,31,8,17,1.12,1.21,9.34,2,1,9,75,56,56,5,0.83,1.21,1.21,11.29,11.29,11.07
OTT,2022,OTT,OTT,Team Level,all,22,0.51,0.52,0.51,79487,752.98,84.36,53.35,166.35,25.03,407.79,294.1,80.67,83.84,80.18,738,293,380,1411,67,78,6,136,28,350,372,671,964,107,255,704,669,154,223,666,271,94,19.34,33.03,32,16,22,29,1402.91,1031,1026.74,140,11.92,15.7,15.7,80.58,80.08,78.09,726.46,80.09,51.14,165.28,24.44,386.86,286.25,77.17,80.89,77.95,741,254,316,1311,74,79,13,159,20,310,353,667,921,104,246,611,542,132,194,700,197,98,20.25,24.03,35.8,15,25,34,1329.01,995,1009.62,115,11.44,17.1,17.1,74.37,75.2,73.6
OTT,2022,OTT,OTT,Team Level,5on5,22,0.52,0.53,0.52,60080,563.58,53.13,38.33,132.9,18.93,305.08,226.63,50.99,52.61,50.51,563,212,299,1074,41,61,3,111,21,264,277,522,734,95,228,519,631,122,169,533,192,50,15.81,23.35,13.97,14,17,10,1065.91,775,770.74,118,7.93,12.05,12.05,49.01,48.51,47.64,534.03,48.2,35.68,127.96,17.83,283.81,215.58,46.46,49,47.26,544,186,239,969,43,54,11,119,15,225,274,501,687,83,199,445,495,102,152,529,149,52,15.48,18.22,14.5,10,20,13,987.01,730,744.62,101,7.43,11.07,11.07,44.5,45.32,44.53
OTT,2022,OTT,OTT,Team Level,4on5,22,0.13,0.13,0.15,8394,22.94,2.56,1.3,3.34,0.78,7.55,15.47,2.55,2.56,2.55,24,7,2,33,0,2,0,1,1,4,23,24,31,5,10,71,20,18,17,23,2,6,0.57,0.35,1.64,0,0,0,33,31,31,17,0.3,0.44,0.44,2.42,2.42,2.42,126.16,17.59,11.5,26.3,4.36,75.62,39.63,16.86,17.59,16.86,125,50,53,228,17,17,1,29,3,61,48,108,158,11,22,66,22,8,24,117,33,25,3.18,3.76,10.64,3,3,11,228,175,175,1,2.9,3.49,3.49,17,17,16.44
OTT,2022,OTT,OTT,Team Level,5on4,22,0.87,0.84,0.82,7109,114.3,17.79,9.88,21.54,3.69,65.85,34.25,16.81,17.79,16.81,103,50,57,210,16,10,2,14,4,59,50,87,137,5,13,66,6,9,28,78,51,24,1.86,5.99,9.94,1,2,13,210,153,153,2,2.57,1.72,1.72,18.64,18.64,17.75,25.62,2.63,1.22,3.59,0.8,8.06,17.7,2.57,2.63,2.57,31,3,5,39,2,4,1,5,0,6,17,29,32,6,17,60,14,12,9,23,7,4,0.47,0.84,1.32,0,1,1,39,34,34,8,0.28,1.32,1.32,1.58,1.58,1.56
SEA,2022,SEA,SEA,Team Level,other,23,0.52,0.49,0.48,2198,28.3,8.17,2.23,4.89,1.06,14.46,8.2,7.72,8.17,7.72,29,10,14,53,12,4,0,4,1,15,3,17,27,2,4,24,7,5,3,18,8,13,0.57,1.24,6.37,2,4,6,53,39,39,1,0.65,1.31,1.31,7.51,7.51,7.2,31.45,7.62,2.16,5.29,1.07,17.97,8.9,6.21,7.62,6.21,29,14,12,55,7,3,1,7,2,17,7,22,36,1,2,34,15,11,2,20,13,10,0.68,1.72,5.22,1,2,4,55,43,43,0,0.67,1.92,1.92,6.37,6.37,5.68
SEA,2022,SEA,SEA,Team Level,all,23,0.52,0.51,0.51,83536,681.83,71.48,47.88,157.01,22.9,376.52,271.22,68.96,71.94,69.42,665,282,313,1260,87,59,12,142,23,276,360,578,860,86,194,552,514,210,169,679,196,72,19.8,24.77,26.9,24,36,27,1271.53,947,956.91,93,10.44,13.11,13.11,68.8,69.29,67.96,651.46,66.29,46.57,145.99,21.83,362.96,263.36,62.91,66.44,63.05,630,277,322,1229,70,49,10,139,23,292,334,560,837,84,194,705,548,160,168,644,195,68,19.23,23.75,23.31,18,24,28,1220.3,907,903.41,82,10.44,9.6,9.61,67.12,67.31,65.34
SEA,2022,SEA,SEA,Team Level,5on5,23,0.53,0.52,0.53,67953,558.6,49.2,38.05,133.81,18.9,307.09,228.97,47.56,49.66,48.02,548,228,255,1031,58,49,8,124,17,220,308,490,718,80,179,425,473,180,150,573,160,43,17,20.14,12.05,20,29,9,1042.53,776,785.91,86,7.87,8.47,8.47,48.59,49.07,48.32,503.97,43.44,34.33,118.26,16.77,279.48,209.72,42.07,43.58,42.21,483,219,262,964,40,34,5,108,17,231,272,443,662,74,169,540,506,129,151,512,155,35,15.83,18.88,8.72,15,17,8,955.3,702,698.41,77,7.09,5.38,5.39,45.14,45.33,44.56
SEA,2022,SEA,SEA,Team Level,4on5,23,0.09,0.07,0.08,6601,9.93,1.37,0.53,1.25,0.27,2.74,5.84,1.37,1.37,1.37,8,4,2,14,1,0,0,1,0,1,9,7,11,1,5,48,28,19,5,5,5,2,0.15,0.69,0.53,0,1,0,14,12,12,5,0.12,0,0,1.49,1.49,1.49,96.82,13.67,9.02,19.85,3.32,58.75,30.4,13.07,13.67,13.07,101,34,47,182,20,12,4,23,3,41,36,81,115,5,15,75,11,6,11,90,24,21,2.06,2.72,8.89,1,5,14,182,135,135,2,2.44,2.3,2.3,13.8,13.8,13.29
SEA,2022,SEA,SEA,Team Level,5on4,23,0.89,0.85,0.82,6784,85,12.74,7.07,17.07,2.67,52.24,28.21,12.31,12.74,12.31,80,40,42,162,16,6,4,13,5,40,40,64,104,3,6,55,6,6,11,83,23,14,2.08,2.7,7.96,2,2,12,162,120,120,1,1.8,3.33,3.33,11.22,11.22,10.94,19.21,1.57,1.07,2.6,0.67,6.75,14.35,1.57,1.57,1.57,17,10,1,28,3,0,0,1,1,3,19,14,24,4,8,56,16,14,4,22,3,2,0.67,0.42,0.48,1,0,2,28,27,27,3,0.24,0,0,1.81,1.81,1.8
WPG,2022,WPG,WPG,Team Level,other,21,0.57,0.54,0.53,3185,47.92,10.05,3.32,8.7,1.53,24.84,16.55,8.87,10.05,8.87,49,16,21,86,14,2,1,6,0,25,18,35,51,0,0,35,11,11,8,31,23,11,1.16,2.77,6.13,2,6,6,86,65,65,3,0.99,1.03,1.03,10.02,10.02,9.42,41.39,7.51,3.02,8.02,1.44,22.94,14.08,7.29,7.51,7.29,44,13,16,73,12,3,1,8,1,21,12,32,45,2,4,38,21,1,4,32,15,10,1.31,2,4.2,5,3,4,73,57,57,3,0.88,0.65,0.65,7.74,7.74,7.59
WPG,2022,WPG,WPG,Team Level,all,21,0.51,0.5,0.49,76279,648.69,66.16,44.73,145.51,21.36,361.7,263.54,62.05,66.17,62.06,637,266,295,1198,68,48,11,112,8,336,331,569,835,76,172,511,507,157,188,647,192,64,19.75,23.62,22.78,21,33,14,1205.33,903,907,128,9.99,10.17,10.17,65.97,66.08,63.41,666.68,64.8,46.63,156.22,22.28,369.9,265.17,61.54,64.59,61.38,666,259,285,1210,53,59,8,104,16,332,361,613,872,82,178,577,464,134,215,668,186,71,19.64,23.52,21.64,20,17,16,1204.99,925,922.76,158,10.27,13.3,13.3,61.77,61.65,60.16
WPG,2022,WPG,WPG,Team Level,5on5,21,0.49,0.49,0.48,62127,494.33,43.27,32.21,116.9,16.42,276.94,207.26,41.78,43.28,41.8,493,200,231,924,41,38,8,95,6,250,263,452,652,69,158,391,473,130,159,516,138,39,15.86,17.04,10.37,14,23,4,931.33,693,697,114,6.65,7.7,7.7,42.22,42.32,41.66,532.61,45.33,35.19,129.59,17.61,294.33,217.94,43.16,45.13,43,527,213,228,968,31,44,5,83,12,266,304,496,709,72,158,437,421,116,185,561,136,43,16.22,17.29,11.82,13,12,6,962.99,740,737.76,139,7.26,10.26,10.26,42.34,42.22,41.35
WPG,2022,WPG,WPG,Team Level,4on5,21,0.13,0.11,0.15,5205,14.91,1.46,0.79,1.78,0.39,4.38,10.2,1.41,1.46,1.41,14,5,0,19,2,0,0,0,0,4,13,12,17,3,6,36,16,13,8,12,6,1,0.29,0.86,0.3,0,2,0,19,19,19,8,0.18,0,0,1.64,1.64,1.58,77.8,9.44,7.44,16.68,2.76,48.14,24.54,8.67,9.44,8.67,78,31,41,150,9,11,2,12,3,44,30,69,100,6,12,54,8,2,10,66,31,12,1.91,3.67,3.86,2,2,5,150,109,109,1,1.91,2.11,2.11,9.23,9.23,8.76
WPG,2022,WPG,WPG,Team Level,5on4,21,0.82,0.9,0.87,5762,91.54,11.37,8.41,18.13,3.03,55.54,29.53,9.99,11.37,9.99,81,45,43,169,11,8,2,11,2,57,37,70,115,4,8,49,7,3,13,88,25,13,2.44,2.95,5.99,5,2,4,169,126,126,3,2.16,1.44,1.44,12.09,12.09,10.75,14.88,2.51,0.99,1.93,0.48,4.49,8.61,2.41,2.51,2.41,17,2,0,19,1,1,0,1,0,1,15,16,18,2,4,48,14,15,16,9,4,6,0.19,0.56,1.76,0,0,1,19,19,19,15,0.22,0.27,0.27,2.46,2.46,2.46
