team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BOS,2021,BOS,BOS,Team Level,all,7,0.47,0.5,0.51,25200,234.79,19.19,15.81,56.22,8.07,132.4,93.31,18.25,19.17,18.22,227,98,99,424,20,25,3,53,9,110,108,207,305,41,88,214,276,54,64,256,49,20,6.95,5.92,6.31,4,8,8,417.98,325,322.2,29,3.63,4.56,4.56,18.26,18.23,17.45,222.34,21.96,15.36,53.51,7.58,125.94,87.65,21.08,22.11,21.23,206,106,119,431,24,17,3,52,11,101,107,182,288,33,68,224,261,83,88,233,59,20,6.86,7.13,7.98,10,6,8,438.45,312,315.94,39,3.56,3.2,3.2,22.31,22.49,21.91
BOS,2021,BOS,BOS,Team Level,5on5,7,0.52,0.52,0.52,18035,166.12,11.26,10.27,42.11,5.58,91.09,68.7,10.94,11.24,10.91,158,71,76,305,10,17,2,43,7,78,74,148,219,28,60,155,242,34,46,192,24,13,5.08,2.79,3.39,3,4,3,298.98,229,226.19,21,2.12,2.82,2.82,10.56,10.53,10.37,149.73,10.45,9.4,38.55,4.97,83.99,61.65,10.24,10.6,10.39,142,67,78,287,16,8,1,48,7,65,65,126,193,26,52,164,238,64,66,171,32,6,4.98,3.96,1.51,9,5,2,294.45,209,212.94,33,1.93,0.95,1.06,11.33,11.51,11.35
BOS,2021,BOS,BOS,Team Level,4on5,7,0.11,0.14,0.17,2983,9.3,0.66,0.44,1.31,0.3,3.21,7.08,0.66,0.66,0.66,11,2,2,15,1,0,0,0,0,2,10,10,12,7,14,25,18,13,7,10,3,0,0.24,0.42,0,0,1,0,15,13,13,5,0.1,0,0,0.76,0.76,0.76,43.96,5.47,4.04,9.84,1.49,27.02,14.14,5.12,5.47,5.12,36,26,30,92,4,5,1,4,2,26,21,32,58,4,8,22,10,6,17,41,15,6,1.3,1.63,2.54,1,1,2,92,62,62,2,1.06,1.14,1.03,5.5,5.5,5.24
BOS,2021,BOS,BOS,Team Level,5on4,7,0.87,0.79,0.77,2318,34.27,3.49,3.08,7.55,1.21,21.05,10.63,3.32,3.49,3.32,32,15,10,57,5,6,1,7,2,12,15,27,42,5,10,16,2,4,8,34,10,3,0.94,1.22,1.33,0,3,2,57,47,47,2,0.79,1.23,1.23,3.05,3.05,2.9,9.94,0.52,0.52,1.79,0.35,3.82,6.99,0.52,0.52,0.52,12,2,1,15,0,0,0,0,0,2,12,12,14,3,8,23,6,10,2,12,2,0,0.27,0.25,0,0,0,0,15,14,14,2,0.12,0,0,0.65,0.65,0.64
CGY,2021,CGY,CGY,Team Level,other,12,0.41,0.53,0.51,2237,27.35,5.13,1.88,5.95,0.98,14.05,10.01,5.02,5.13,5.02,27,11,12,50,4,4,1,4,1,13,12,23,34,0,0,21,13,4,7,25,7,6,0.83,0.95,3.36,0,0,4,50,38,38,4,0.53,1.39,1.39,4.28,4.28,4.17,26.61,7.38,1.52,4.47,0.92,12.87,9.86,7.15,7.38,7.15,23,14,7,44,7,2,1,5,1,9,13,16,30,0,0,34,16,2,6,20,6,11,0.76,0.86,5.76,0,2,5,44,37,37,5,0.41,1.5,1.5,6.3,6.3,6.24
CGY,2021,CGY,CGY,Team Level,all,12,0.5,0.59,0.58,44412,497.52,41.28,33.32,120.45,17.29,277.84,205.83,39.36,41.24,39.3,476,220,236,932,35,55,6,95,8,232,271,441,661,63,142,377,365,104,166,550,110,36,15.22,13.26,12.79,17,9,9,925.75,696,691.68,98,7.41,9.89,9.89,38.8,38.67,37.34,370.03,41.74,24.06,84.8,11.87,194.66,151.87,39,42,39.22,365,144,137,646,39,28,8,76,8,162,196,326,470,64,135,350,369,74,158,374,86,49,10.94,10.87,19.92,13,9,17,650.9,509,512.42,97,5.4,7.37,7.37,39.77,39.93,38.07
CGY,2021,CGY,CGY,Team Level,5on5,12,0.56,0.6,0.58,34082,379.03,28.66,23.99,94.66,13.02,212.11,158.56,27.34,28.62,27.29,358,173,191,722,26,39,4,78,7,178,203,332,505,55,126,271,326,80,130,421,88,22,11.58,10.61,6.46,15,7,4,715.75,531,526.68,78,4.93,7.05,7.05,26.54,26.41,25.71,275.07,22.52,17.5,68.37,8.85,147.64,114.11,21.5,22.78,21.73,271,108,109,488,27,21,5,56,7,122,146,244,352,55,117,247,329,62,122,297,59,23,8.7,7.23,6.58,13,6,8,492.9,379,382.42,80,3.63,4.5,4.5,21.66,21.82,21.44
CGY,2021,CGY,CGY,Team Level,4on5,12,0.09,0.23,0.26,4158,19.1,0.97,0.68,2.82,0.56,5.92,14.04,0.97,0.97,0.97,21,4,2,27,1,0,0,1,0,4,19,20,24,2,4,37,15,14,16,22,3,0,0.59,0.38,0,1,0,0,27,25,25,16,0.16,0,0,1.13,1.13,1.13,52.66,10.22,4.2,9.82,1.67,29.48,16.61,8.75,10.22,8.75,52,20,21,93,4,4,2,14,0,27,23,48,68,5,10,42,6,1,20,43,15,14,1.03,1.92,7.27,0,0,4,93,72,72,2,1.16,1.07,1.07,10.31,10.31,8.9
CGY,2021,CGY,CGY,Team Level,5on4,12,0.8,0.86,0.83,3935,72.04,6.51,6.77,17.02,2.73,45.76,23.21,6.03,6.51,6.03,70,32,31,133,4,12,1,12,0,37,37,66,98,6,12,48,11,6,13,82,12,8,2.22,1.33,2.97,1,2,1,133,102,102,0,1.79,1.46,1.46,6.84,6.84,6.33,15.7,1.62,0.84,2.14,0.43,4.67,11.3,1.6,1.62,1.6,19,2,0,21,1,1,0,1,0,4,14,18,20,4,8,27,18,9,10,14,6,1,0.45,0.86,0.31,0,1,0,21,21,21,10,0.2,0.31,0.31,1.51,1.51,1.5
WSH,2021,WSH,WSH,Team Level,other,6,0.63,0.56,0.54,1254,15.94,4.9,1.34,2.88,0.75,8.67,3.46,4,4.9,4,17,5,6,28,3,3,1,2,0,12,2,14,19,1,2,17,15,2,5,11,2,9,0.37,0.34,4.19,1,0,2,28,22,22,2,0.43,1.67,1.67,3.67,3.67,3.35,13.31,2.83,0.94,2.72,0.46,7.82,4.23,2.25,2.83,2.25,13,6,3,22,2,1,0,2,0,9,5,11,17,1,2,16,12,3,1,10,4,5,0.39,0.44,2,0,0,2,22,19,19,0,0.27,0.47,0.47,2.62,2.62,2.19
WSH,2021,WSH,WSH,Team Level,all,6,0.55,0.46,0.46,22063,180.6,21.71,12.81,40.19,6.06,97.05,69.18,20.48,21.95,20.7,182,65,75,322,19,16,4,28,6,91,87,163,228,26,55,178,302,43,82,170,49,28,5.02,6.36,10.33,3,9,7,323.31,247,249.29,38,2.93,4.57,4.57,20.07,20.28,19.84,207.23,17.89,14.36,49.88,6.7,115.61,81.56,16.84,17.92,16.87,199,87,98,384,20,17,5,43,4,101,101,179,266,31,65,203,275,51,52,211,55,20,5.36,6.93,5.6,5,7,8,386.43,286,286.06,27,3.15,3.41,3.41,17.62,17.58,16.86
WSH,2021,WSH,WSH,Team Level,5on5,6,0.48,0.44,0.44,16991,130.31,12.3,9.18,31.01,4.25,70.72,50.54,11.98,12.53,12.2,129,49,59,237,10,12,2,25,6,61,64,119,168,25,53,139,271,34,68,124,41,13,3.75,5.22,3.32,1,7,2,238.31,178,180.29,34,1.91,2,2,12.21,12.42,12.31,169.04,13.56,11.05,41.84,5.43,91.12,68,13.14,13.6,13.17,164,67,70,301,18,16,5,37,4,80,76,146,213,26,55,152,247,42,45,173,43,15,4.44,5.52,3.61,5,7,6,303.43,231,231.06,23,2.3,2.94,2.94,12.92,12.89,12.66
WSH,2021,WSH,WSH,Team Level,4on5,6,0.31,0.18,0.24,2053,8.23,0.6,0.33,1.3,0.24,2.49,6.04,0.6,0.6,0.6,9,2,1,12,0,0,0,0,0,4,7,9,11,0,0,10,10,6,4,9,1,1,0.23,0.14,0.23,0,0,0,12,11,11,2,0.08,0,0,0.67,0.67,0.67,23.56,1.32,2.31,5.15,0.76,16.19,8.27,1.28,1.32,1.28,20,14,22,56,0,0,0,4,0,10,20,20,34,2,4,17,8,2,1,27,7,0,0.48,0.84,0,0,0,0,56,34,34,0,0.56,0,0,1.88,1.88,1.83
WSH,2021,WSH,WSH,Team Level,5on4,6,0.96,0.9,0.95,1765,26.11,3.92,1.96,5.01,0.81,15.17,9.15,3.91,3.92,3.91,27,9,9,45,6,1,1,1,0,14,14,21,30,0,0,12,6,1,5,26,5,5,0.68,0.65,2.59,1,2,3,45,36,36,0,0.51,0.91,0.91,3.51,3.51,3.5,1.32,0.17,0.07,0.17,0.05,0.48,1.07,0.17,0.17,0.17,2,0,3,5,0,0,0,0,0,2,0,2,2,2,4,18,8,4,5,1,1,0,0.04,0.13,0,0,0,0,5,2,2,4,0.02,0,0,0.19,0.19,0.19
STL,2021,STL,STL,Team Level,other,12,0.69,0.51,0.52,2260,20.69,6.97,1.24,2.8,0.64,10.77,6.58,6.65,6.97,6.65,21,8,10,39,6,1,1,2,1,10,9,15,23,1,2,15,12,1,4,15,4,10,0.63,0.47,5.88,0,0,6,39,29,29,2,0.37,0.7,0.7,6.65,6.65,6.55,18.08,3.2,1.31,3.52,0.68,10.85,7.42,3.16,3.2,3.16,17,10,11,38,4,0,0,4,1,7,11,13,23,1,2,24,7,3,5,18,5,4,0.53,0.72,1.95,0,0,4,38,27,27,2,0.37,0,0,3.57,3.57,3.53
STL,2021,STL,STL,Team Level,all,12,0.48,0.44,0.44,43900,326.1,33.26,22.67,72.05,10.93,187.88,132.22,32.1,33.38,32.22,346,113,155,614,40,28,9,55,13,141,182,306,419,46,92,348,362,92,74,350,82,27,10.98,9.69,12.58,10,14,16,612.38,459,458.94,53,5.02,6.37,6.37,31.91,31.94,31.27,414.18,35.4,29.44,93.9,13.72,239.55,173.99,33.91,35.72,34.23,408,178,180,766,38,33,6,98,3,194,220,370,548,46,94,328,332,104,79,456,101,29,13.49,12.31,9.6,19,9,10,769.42,586,588.34,45,6.38,7.33,7.33,34.44,34.72,33.96
STL,2021,STL,STL,Team Level,5on5,12,0.41,0.42,0.41,34359,239.24,17.96,15.89,57.17,8.11,137.03,99.82,17.62,18.09,17.73,250,86,122,458,23,20,5,40,10,99,144,227,313,41,82,260,336,72,67,269,57,10,8.58,6.69,2.7,8,11,4,456.38,336,335.94,50,3.26,3.34,3.34,17.88,17.92,17.74,335.23,25.84,22.74,78.87,11.03,193.14,142.38,24.96,26.17,25.28,332,142,147,621,27,27,4,84,2,158,176,305,447,41,84,258,304,86,67,378,78,18,11.29,9.42,5.13,17,7,3,624.42,474,476.34,40,4.67,5.19,5.19,25.33,25.61,25.14
STL,2021,STL,STL,Team Level,4on5,12,0.1,0.13,0.15,3565,9.45,0.65,0.38,1.14,0.25,3.13,7.45,0.65,0.65,0.65,12,1,1,14,0,0,0,1,0,4,8,12,13,1,2,37,10,11,1,12,0,1,0.31,0,0.34,0,0,0,14,13,13,1,0.09,0,0,0.74,0.74,0.74,51.81,5.76,4.95,10.26,1.73,32.75,17.55,5.21,5.76,5.21,49,24,20,93,7,6,2,10,0,25,25,42,66,3,6,22,3,5,4,51,15,7,1.41,1.83,2.52,2,2,3,93,73,73,0,1.22,2.14,2.14,4.84,4.84,4.6
STL,2021,STL,STL,Team Level,5on4,12,0.93,0.88,0.87,3716,56.72,7.66,5.16,10.93,1.93,36.95,18.37,7.19,7.66,7.19,63,18,22,103,11,7,3,12,2,28,21,52,70,3,6,36,4,8,2,54,21,6,1.46,2.54,3.66,2,3,6,103,81,81,0,1.3,2.33,2.33,6.64,6.64,6.24,9.06,0.59,0.43,1.25,0.28,2.8,6.64,0.58,0.59,0.58,10,2,2,14,0,0,0,0,0,4,8,10,12,1,2,24,18,10,3,9,3,0,0.25,0.35,0,0,0,0,14,12,12,3,0.1,0,0,0.7,0.7,0.69
TBL,2021,TBL,TBL,Team Level,other,23,0.56,0.45,0.45,4205,38.77,11.84,2.78,6.22,1.23,19.27,11.67,11.38,11.84,11.38,40,13,19,72,12,3,0,5,1,13,19,28,41,3,6,40,18,9,7,23,11,19,0.89,1.3,9.65,0,3,9,72,53,53,3,0.89,0.66,0.66,12.07,12.07,11.63,47.41,9.46,3.41,7.88,1.45,26.2,15.6,8.78,9.46,8.78,49,15,25,89,9,1,1,12,2,17,23,40,55,2,4,47,14,5,6,31,23,10,1.21,2.68,5.57,2,3,4,89,64,64,0,0.97,0.89,0.89,9.54,9.54,8.82
TBL,2021,TBL,TBL,Team Level,all,23,0.5,0.47,0.48,84689,705.92,77.8,51.52,155.82,23.25,383.75,272.87,74.61,78.24,75,715,250,356,1321,67,67,12,155,21,314,341,648,898,100,214,656,856,184,216,674,192,99,19.86,22.98,34.96,17,17,33,1328,965,971.92,90,11.73,12.71,12.71,76.82,77.14,75.1,760.35,76.52,54.41,167.26,25.11,425.71,305.99,73.13,76.45,73.06,754,301,413,1468,61,55,10,142,29,375,393,693,994,111,239,684,865,210,220,767,216,72,23.67,25.57,27.29,26,14,21,1459.18,1055,1049.29,101,12.18,14.65,14.65,74.05,73.87,71.36
TBL,2021,TBL,TBL,Team Level,5on5,23,0.51,0.48,0.48,66316,519.46,47,35.74,121.79,17.46,281.59,208.41,45.23,47.44,45.62,518,194,299,1011,41,50,10,119,17,235,250,477,671,89,192,494,787,149,179,515,143,54,15.62,17.1,14.27,16,12,13,1018,712,718.92,78,7.42,9.64,9.64,44.78,45.09,44.35,562.3,45.99,38.29,131.7,18.98,317.74,233.32,44.71,45.92,44.64,556,230,308,1094,36,39,6,110,20,280,301,520,750,100,215,510,797,180,193,605,146,35,18.93,17.41,9.64,22,7,7,1085.18,786,780.29,97,7.91,8.54,8.62,45.28,45.1,44.43
TBL,2021,TBL,TBL,Team Level,4on5,23,0.08,0.11,0.13,6634,19.56,1.64,1.02,2.54,0.58,6.25,13.97,1.62,1.64,1.62,25,1,4,30,1,0,0,2,1,8,14,24,25,3,6,46,34,22,8,20,4,2,0.76,0.42,0.46,0,0,1,30,26,26,6,0.23,0,0,1.87,1.87,1.84,123.49,18.38,11.47,24.19,3.92,73.7,37.35,17.02,18.38,17.02,122,47,75,244,13,12,3,19,6,76,43,109,156,4,8,72,12,5,18,106,41,22,2.82,4.75,10.81,1,3,9,244,169,169,2,3,4.56,4.56,16.82,16.82,15.72
TBL,2021,TBL,TBL,Team Level,5on4,23,0.87,0.84,0.83,7534,128.12,17.31,11.97,25.27,3.99,76.64,38.82,16.37,17.31,16.37,132,42,34,208,13,14,2,29,2,58,58,119,161,5,10,76,17,4,22,116,34,24,2.59,4.15,10.57,1,2,10,208,174,174,3,3.2,2.41,2.41,18.1,18.1,17.28,27.16,2.7,1.24,3.48,0.77,8.08,19.72,2.61,2.7,2.61,27,9,5,41,3,3,0,1,1,2,26,24,33,5,12,55,42,20,3,25,6,5,0.7,0.73,1.27,1,1,1,41,36,36,2,0.29,0.66,0.58,2.41,2.41,2.4
EDM,2021,EDM,EDM,Team Level,other,16,0.49,0.43,0.37,2021,20.81,5.58,1.33,3.12,0.62,9.55,6.8,5.45,5.58,5.45,17,10,14,41,4,2,0,5,1,6,9,13,23,1,2,22,10,5,8,9,8,10,0.3,0.92,4.36,0,0,4,41,27,27,6,0.37,0.64,0.64,5.31,5.31,5.22,32.82,5.82,2.11,7.13,1.13,18.14,11.66,5.68,5.82,5.68,33,13,8,54,5,2,0,9,1,16,13,28,41,0,0,27,10,5,6,32,7,7,1.26,0.76,3.8,1,0,4,54,46,46,4,0.61,0.81,0.81,5.62,5.62,5.5
EDM,2021,EDM,EDM,Team Level,all,16,0.52,0.48,0.47,58054,555.32,62.97,39.02,124.55,18.07,294.8,220.59,59.22,63.25,59.47,545,215,263,1023,65,64,9,119,17,257,238,480,695,75,155,488,587,140,185,522,164,74,16.2,20.28,26.49,21,23,21,1028.38,760,765.04,115,8.68,13.66,13.66,57.99,58.22,55.71,619.85,58.59,41.49,145.96,20.45,342.82,241.69,56.33,58.81,56.53,622,229,252,1103,59,52,8,148,20,294,278,563,792,67,141,517,549,120,167,648,146,57,19.56,17.23,21.8,22,20,17,1109.65,851,855.63,104,9.29,9.63,9.63,58.25,58.48,56.84
EDM,2021,EDM,EDM,Team Level,5on5,16,0.52,0.49,0.49,45805,438.44,40.15,29.93,104.78,14.34,235.44,177.36,38.36,40.43,38.61,426,176,212,814,46,52,8,93,15,203,193,380,556,64,131,371,539,124,149,440,122,40,13.6,15.14,11.42,18,18,10,819.38,602,607.04,97,6.26,10.44,10.44,35.97,36.2,35.42,463.42,36.94,29.67,113.3,15.22,256.08,186.79,35.68,37.16,35.89,461,177,208,846,43,37,4,111,16,215,216,418,595,60,127,377,505,96,139,496,112,30,15.02,13.27,8.65,18,18,7,852.65,638,642.63,90,6.13,6.86,6.86,36.21,36.44,35.68
EDM,2021,EDM,EDM,Team Level,4on5,16,0.1,0.13,0.14,5427,17.11,1.68,0.79,2.1,0.48,5.08,12.87,1.66,1.68,1.66,21,2,5,28,3,1,0,1,0,3,15,18,20,6,14,43,30,8,10,17,4,2,0.53,0.57,0.59,1,1,1,28,23,23,9,0.19,0.31,0.31,1.56,1.56,1.54,108.7,14.67,9.09,23.28,3.64,63.82,32.5,13.82,14.67,13.82,110,37,33,180,10,13,4,23,3,59,39,100,137,4,8,68,16,6,13,103,25,19,2.77,2.95,8.95,2,2,6,180,147,147,1,2.4,1.96,1.96,15.11,15.11,14.37
EDM,2021,EDM,EDM,Team Level,5on4,16,0.93,0.86,0.84,4801,78.96,15.56,6.98,14.54,2.63,44.72,23.57,13.75,15.56,13.75,81,27,32,140,12,9,1,20,1,45,21,69,96,4,8,52,8,3,18,56,30,22,1.78,3.65,10.13,2,4,6,140,108,108,3,1.87,2.27,2.27,15.15,15.15,13.52,14.91,1.16,0.62,2.24,0.46,4.78,10.74,1.16,1.16,1.16,18,2,3,23,1,0,0,5,0,4,10,17,19,3,6,45,18,13,9,17,2,1,0.51,0.26,0.4,1,0,0,23,20,20,9,0.14,0,0,1.3,1.3,1.3
PIT,2021,PIT,PIT,Team Level,other,7,0.7,0.67,0.7,1096,19.08,5.46,1.42,3.32,0.59,10.48,4.73,4.38,5.46,4.38,15,11,4,30,3,3,1,3,2,9,6,12,23,0,0,11,2,1,4,13,4,9,0.37,0.49,4.59,0,0,3,30,26,26,0,0.47,1.91,1.91,4.01,4.01,3.76,7.84,2.38,0.37,1.26,0.23,3.65,3.11,1.85,2.38,1.85,9,2,4,15,2,0,0,0,0,2,7,7,9,1,4,8,5,4,5,7,1,3,0.26,0.19,1.93,0,0,2,15,11,11,2,0.09,0,0,2.47,2.47,1.95
PIT,2021,PIT,PIT,Team Level,all,7,0.6,0.52,0.54,28244,304.44,33.69,21.7,71.51,10.67,164.54,117.89,31.36,34.08,31.75,310,110,104,524,29,42,7,50,9,141,149,281,391,23,48,248,211,65,125,293,87,40,8.25,10.72,14.72,6,11,12,532.82,420,424.69,47,4.85,9.69,9.69,28.84,29.19,28.42,259.65,22.14,16.29,61.88,8.51,145.25,109.93,20.72,21.86,20.45,270,94,117,481,28,24,2,68,6,114,124,242,336,27,56,188,244,71,148,294,47,23,7.81,5.58,8.74,18,4,6,471.58,364,359.85,58,3.51,4.92,4.92,20.72,20.49,19.36
PIT,2021,PIT,PIT,Team Level,5on5,7,0.63,0.53,0.54,23753,252.24,23.73,17.37,61.43,8.78,135.64,101.05,22.66,24.13,23.05,254,94,82,430,20,35,4,43,7,119,124,234,328,19,40,200,205,58,110,249,73,26,7.28,9.02,7.43,6,9,5,438.82,348,352.69,43,3.62,6.97,6.97,20.37,20.73,20.34,211.06,13.74,12.66,53.12,6.9,118.68,89.89,13.34,13.47,13.07,219,76,93,388,18,22,0,58,5,89,103,201,277,23,46,153,230,62,136,247,36,12,6.18,4.23,3.34,15,3,0,378.58,295,290.85,55,2.57,3.74,3.74,12.58,12.35,12.16
PIT,2021,PIT,PIT,Team Level,4on5,7,0.07,0.07,0.1,1615,3.8,0.34,0.18,0.63,0.1,1.34,2.41,0.34,0.34,0.34,5,0,0,5,1,0,0,0,0,1,3,4,4,1,2,15,3,4,1,3,2,0,0.05,0.29,0,0,1,0,5,5,5,1,0.04,0,0,0.38,0.38,0.38,30.47,4.5,2.61,5.97,1.04,19.49,10.38,4.12,4.5,4.12,29,15,19,63,6,1,1,9,1,21,6,23,38,0,0,17,2,0,6,31,9,4,1.17,1.05,2.28,3,1,2,63,44,44,0,0.68,0.9,0.9,4.28,4.28,3.88
PIT,2021,PIT,PIT,Team Level,5on4,7,0.73,0.8,0.75,1780,29.32,4.16,2.74,6.13,1.2,17.07,9.7,3.98,4.16,3.98,36,5,18,59,5,4,2,4,0,12,16,31,36,3,6,22,1,2,10,28,8,5,0.54,0.92,2.7,0,1,4,59,41,41,3,0.72,0.81,0.81,4.07,4.07,3.94,10.28,1.52,0.66,1.52,0.33,3.43,6.54,1.4,1.52,1.4,13,1,1,15,2,1,1,1,0,2,8,11,12,3,6,10,7,5,1,9,1,4,0.21,0.11,1.19,0,0,2,15,14,14,1,0.15,0.29,0.29,1.38,1.38,1.37
LAK,2021,LAK,LAK,Team Level,other,7,0.39,0.57,0.67,1025,15.54,1.74,0.88,3.53,0.52,8.62,6.7,1.71,1.74,1.71,17,5,5,27,2,0,0,5,1,6,8,15,20,0,0,12,3,1,2,17,3,2,0.62,0.31,0.81,1,0,1,27,22,22,1,0.26,0,0,2.01,2.01,1.97,8.74,2.73,0.57,1.25,0.25,3.78,2.42,2.67,2.73,2.67,7,4,9,20,2,1,0,2,0,2,4,5,9,1,2,12,2,4,3,3,4,4,0.13,0.45,2.15,0,0,2,20,11,11,2,0.14,0.2,0.2,2.68,2.68,2.61
LAK,2021,LAK,LAK,Team Level,all,7,0.49,0.49,0.5,25272,260.2,26.94,17.41,62.24,8.44,141.95,98.02,25.89,26.93,25.88,261,94,115,470,17,21,1,67,13,138,99,244,338,27,54,224,252,35,68,269,59,27,8.6,7.3,11.04,5,9,3,467.2,355,353.83,48,3.95,3.37,3.37,27.52,27.56,26.76,259.23,27.93,18.7,59.08,8.57,139.07,100.65,26.37,28.34,26.74,250,104,140,494,27,37,3,54,10,120,106,223,327,31,64,230,267,69,69,241,82,31,7.76,10.26,9.91,7,13,7,504.52,354,361.27,46,4.08,7.62,7.62,24.39,24.72,23.92
LAK,2021,LAK,LAK,Team Level,5on5,7,0.44,0.47,0.47,20100,192.39,15.76,12.46,48.06,6.37,105.9,76.44,15.22,15.76,15.21,189,76,97,362,12,16,0,51,9,103,74,177,253,25,50,160,232,31,58,209,44,12,6.74,5.58,3.44,3,9,0,359.2,265,263.83,43,2.58,2.77,2.77,15.58,15.62,15.3,213.93,20.07,14.99,50.83,6.99,116.46,84.66,18.91,20.48,19.28,203,91,115,409,16,30,3,42,10,105,91,187,278,28,56,177,249,59,57,212,63,19,6.78,7.99,5.3,5,9,2,419.52,294,301.27,41,3.13,6.14,6.14,17.06,17.39,16.85
LAK,2021,LAK,LAK,Team Level,4on5,7,0.13,0.09,0.07,1700,2.6,0.65,0.17,0.34,0.07,0.62,1.13,0.65,0.65,0.65,3,0,2,5,0,0,0,1,0,1,1,3,3,1,2,20,8,1,3,0,2,1,0,0.26,0.4,0,0,0,5,3,3,3,0.04,0,0,0.69,0.69,0.69,29.75,4.57,2.87,6.22,1.14,16.87,8.32,4.24,4.57,4.24,32,8,12,52,7,6,0,10,0,12,5,25,33,0,0,20,3,2,5,19,14,7,0.69,1.7,2.18,1,4,2,52,40,40,0,0.74,1.28,1.28,4.03,4.03,3.84
LAK,2021,LAK,LAK,Team Level,5on4,7,0.94,0.85,0.88,2447,49.66,8.78,3.89,10.31,1.47,26.8,13.75,8.31,8.78,8.31,52,13,11,76,3,5,1,10,3,28,16,49,62,1,2,32,9,2,5,43,10,12,1.24,1.15,6.4,1,0,2,76,65,65,1,1.06,0.6,0.6,9.24,9.24,8.81,6.81,0.56,0.27,0.77,0.19,1.96,5.26,0.56,0.56,0.56,8,1,4,13,2,0,0,0,0,1,6,6,7,2,6,21,13,4,4,7,1,1,0.17,0.12,0.28,1,0,1,13,9,9,3,0.07,0,0,0.63,0.63,0.63
DAL,2021,DAL,DAL,Team Level,other,7,0.61,0.48,0.51,1723,18.44,5.35,1.05,3.28,0.67,9.31,6.34,5.12,5.35,5.12,16,10,6,32,5,2,1,2,0,7,10,11,21,0,0,29,11,1,2,15,5,6,0.61,0.75,3.98,0,2,3,32,26,26,1,0.29,1.5,1.5,4.14,4.14,4.08,18.02,3.38,1.23,3.98,0.67,8.71,7.03,3.34,3.38,3.34,19,6,10,35,3,3,1,2,1,8,8,16,22,0,0,10,8,2,4,16,5,4,0.49,0.74,2.16,0,0,3,35,25,25,2,0.36,0.94,0.94,2.8,2.8,2.76
