"","team","season","name","situation","games_played","playoffFlag","division","xGoalsPercentage","corsiPercentage","fenwickPercentage","flurryAdjustedxGoalsFor","flurryAdjustedxGoalsAgainst","blockedShotAttemptsFor","blockedShotAttemptsAgainst","shotsOnGoalFor","shotsOnGoalAgainst","missedShotsFor","missedShotsAgainst","goalsFor","goalsAgainst","reboundsFor","reboundsAgainst","reboundGoalsFor","reboundGoalsAgainst","freezeFor","freezeAgainst","savedShotsOnGoalFor","savedShotsOnGoalAgainst","penaltiesFor","penaltiesAgainst","faceOffPercentage","hitsFor","hitsAgainst","takeawaysFor","takeawaysAgainst","giveawaysFor","giveawaysAgainst","lowDangerShotsFor","lowDangerShotsAgainst","mediumDangerShotsFor","mediumDangerShotsAgainst","highDangerShotsFor","highDangerShotsAgainst","savePercentage","allDangerShotsFor"
"11","NYI","2017","NYI","other",82,"Not in Playoffs","Metropolitan",0.47,0.51,0.5,0.274756097560976,0.316585365853659,0.682926829268293,0.560975609756098,1.74390243902439,1.60975609756098,0.48780487804878,0.658536585365854,0.329268292682927,0.390243902439024,0.146341463414634,0.146341463414634,0.0609756097560976,5,0.268292682926829,0.25609756097561,1.41463414634146,1.21951219512195,0.0975609756097561,0.0487804878048781,0.532407407407407,0.353658536585366,0.341463414634146,0.24390243902439,0.24390243902439,0.329268292682927,0.402439024390244,1.13414634146341,1.29268292682927,0.731707317073171,0.536585365853659,0.365853658536585,0.439024390243902,0.757575757575758,2.23170731707317
"12","NYI","2017","NYI","all",82,"Not in Playoffs","Metropolitan",0.47,0.47,0.47,2.68792682926829,3.04073170731707,14.9512195121951,15.4024390243902,31.3780487804878,35.5853658536585,10.890243902439,12.5609756097561,3.18292682926829,3.57317073170732,1.96341463414634,2.29268292682927,0.548780487804878,53,6.67073170731707,9.20731707317073,28.1951219512195,32.0121951219512,3.20731707317073,3.30487804878049,0.48871721894694,22.1463414634146,20.3780487804878,6.59756097560976,8.21951219512195,11.219512195122,10.4756097560976,31.3170731707317,36.3048780487805,8.59756097560976,9.04878048780488,2.35365853658537,2.79268292682927,0.899588759424263,42.2682926829268
"13","NYI","2017","NYI","5on5",82,"Not in Playoffs","Metropolitan",0.47,0.47,0.47,1.86158536585366,2.11256097560976,12.280487804878,12.609756097561,24.4268292682927,27.8170731707317,8.91463414634146,10.0609756097561,2.15853658536585,2.31707317073171,1.41463414634146,1.79268292682927,0.317073170731707,37,5.5,7.58536585365854,22.2682926829268,25.5,2.89024390243902,2.98780487804878,0.486814891416753,20.7682926829268,19.0731707317073,5.39024390243902,6.85365853658537,9.26829268292683,8.97560975609756,25.609756097561,29.109756097561,6.40243902439024,7.19512195121951,1.32926829268293,1.57317073170732,0.916703200350723,33.3414634146341
"14","NYI","2017","NYI","4on5",82,"Not in Playoffs","Metropolitan",0.1,0.11,0.12,0.0608536585365854,0.524146341463415,0.158536585365854,2.15853658536585,0.75609756097561,5.15853658536585,0.170731707317073,1.70731707317073,0.0609756097560976,0.731707317073171,0.0121951219512195,0.329268292682927,0,10,0.0487804878048781,1.20731707317073,0.695121951219512,4.42682926829268,0.0975609756097561,0.158536585365854,0.452272727272727,0.768292682926829,0.280487804878049,0.609756097560976,0.280487804878049,0.560975609756098,0.536585365853659,0.682926829268293,5.14634146341463,0.158536585365854,1.07317073170732,0.0853658536585366,0.646341463414634,0.858156028368794,0.926829268292683
"15","NYI","2017","NYI","5on4",82,"Not in Playoffs","Metropolitan",0.85,0.86,0.84,0.490731707317073,0.0873170731707317,1.82926829268293,0.0731707317073171,4.45121951219512,1,1.31707317073171,0.134146341463415,0.634146341463415,0.134146341463415,0.390243902439024,0.024390243902439,0.170731707317073,1,0.853658536585366,0.158536585365854,3.81707317073171,0.865853658536585,0.121951219512195,0.109756097560976,0.524050632911392,0.25609756097561,0.682926829268293,0.353658536585366,0.841463414634146,1.0609756097561,0.560975609756098,3.89024390243902,0.75609756097561,1.30487804878049,0.24390243902439,0.573170731707317,0.134146341463415,0.865853658536585,5.76829268292683
"16","NJD","2017","N.J","other",82,"In Playoffs","Metropolitan",0.43,0.42,0.43,0.22609756097561,0.290365853658537,0.560975609756098,0.926829268292683,1.5,2,0.560975609756098,0.695121951219512,0.231707317073171,0.292682926829268,0.0731707317073171,0.158536585365854,0.0365853658536585,3,0.280487804878049,0.402439024390244,1.26829268292683,1.70731707317073,0.109756097560976,0.0853658536585366,0.400763358778626,0.536585365853659,0.378048780487805,0.390243902439024,0.365853658536585,0.182926829268293,0.292682926829268,1.29268292682927,1.4390243902439,0.463414634146341,0.951219512195122,0.304878048780488,0.304878048780488,0.853658536585366,2.0609756097561
"17","NJD","2017","N.J","all",82,"In Playoffs","Metropolitan",0.5,0.49,0.49,2.66548780487805,2.6659756097561,12.2439024390244,14.3414634146341,31.7073170731707,31.9024390243902,11.7317073170732,12.8658536585366,2.96341463414634,2.92682926829268,2.08536585365854,2.01219512195122,0.573170731707317,39,7.03658536585366,8.37804878048781,28.7439024390244,28.9756097560976,3.52439024390244,3.5609756097561,0.469877130400317,22.1463414634146,23.7682926829268,8.28048780487805,7.98780487804878,7.96341463414634,7.9390243902439,32.5853658536585,34.1463414634146,8.41463414634146,8.39024390243902,2.4390243902439,2.23170731707317,0.908256880733945,43.4390243902439
"18","NJD","2017","N.J","5on5",82,"In Playoffs","Metropolitan",0.5,0.49,0.49,1.90182926829268,1.87426829268293,9.96341463414634,11.1707317073171,24.6585365853659,24.6829268292683,9.17073170731707,10.4268292682927,1.97560975609756,2.03658536585366,1.67073170731707,1.40243902439024,0.390243902439024,26,5.70731707317073,6.82926829268293,22.6829268292683,22.6463414634146,3.03658536585366,3.08536585365854,0.46747235793263,20.0853658536585,21.8414634146341,6.63414634146341,6.64634146341463,6.6219512195122,6.47560975609756,25.780487804878,27.5609756097561,6.52439024390244,6.23170731707317,1.52439024390244,1.31707317073171,0.917490118577075,33.8292682926829
"19","NJD","2017","N.J","4on5",82,"In Playoffs","Metropolitan",0.19,0.16,0.19,0.106585365853659,0.436707317073171,0.146341463414634,2.07317073170732,1.1219512195122,4.29268292682927,0.24390243902439,1.48780487804878,0.121951219512195,0.524390243902439,0.0121951219512195,0.378048780487805,0,8,0.134146341463415,0.98780487804878,1,3.76829268292683,0.182926829268293,0.268292682926829,0.447136563876652,1.09756097560976,0.524390243902439,1.04878048780488,0.329268292682927,0.378048780487805,0.74390243902439,0.865853658536585,4.23170731707317,0.317073170731707,1,0.182926829268293,0.548780487804878,0.877840909090909,1.36585365853659
"20","NJD","2017","N.J","5on4",82,"In Playoffs","Metropolitan",0.87,0.85,0.84,0.430853658536585,0.0648780487804878,1.57317073170732,0.170731707317073,4.42682926829268,0.926829268292683,1.75609756097561,0.25609756097561,0.634146341463415,0.0731707317073171,0.329268292682927,0.0731707317073171,0.146341463414634,2,0.914634146341463,0.158536585365854,3.79268292682927,0.853658536585366,0.195121951219512,0.121951219512195,0.555555555555556,0.426829268292683,1.02439024390244,0.207317073170732,0.646341463414634,0.780487804878049,0.426829268292683,4.64634146341463,0.914634146341463,1.10975609756098,0.207317073170732,0.426829268292683,0.0609756097560976,0.921052631578947,6.18292682926829
"21","NSH","2017","NSH","other",82,"In Playoffs","Central",0.56,0.51,0.51,0.414756097560976,0.32109756097561,0.74390243902439,0.780487804878049,2.14634146341463,2.19512195121951,0.853658536585366,0.682926829268293,0.390243902439024,0.24390243902439,0.170731707317073,0.146341463414634,0.0731707317073171,1,0.402439024390244,0.402439024390244,1.75609756097561,1.95121951219512,0.146341463414634,0.195121951219512,0.524590163934426,0.280487804878049,0.439024390243902,0.329268292682927,0.51219512195122,0.451219512195122,0.195121951219512,1.68292682926829,1.75609756097561,0.719512195121951,0.719512195121951,0.597560975609756,0.402439024390244,0.888888888888889,3
"22","NSH","2017","NSH","all",82,"In Playoffs","Central",0.51,0.51,0.51,2.78085365853659,2.72487804878049,14.9634146341463,14.6829268292683,32.2073170731707,32.4390243902439,12.9146341463415,11.2682926829268,3.18292682926829,2.48780487804878,2,2.23170731707317,0.573170731707317,31,7.19512195121951,8.32926829268293,29.0243902439024,29.9512195121951,4.20731707317073,4.04878048780488,0.533010648596321,20.1951219512195,20.1585365853659,7.90243902439024,7.26829268292683,9.69512195121951,9.5609756097561,34.3658536585366,33.2073170731707,8.01219512195122,8,2.74390243902439,2.5,0.923308270676692,45.1219512195122
"23","NSH","2017","NSH","5on5",82,"In Playoffs","Central",0.51,0.51,0.52,1.8559756097561,1.80439024390244,12.1585365853659,11.4634146341463,24.8780487804878,24.2317073170732,9.95121951219512,8.57317073170732,2.04878048780488,1.5609756097561,1.52439024390244,1.47560975609756,0.402439024390244,17,6.03658536585366,7.02439024390244,22.8292682926829,22.6707317073171,3.64634146341463,3.26829268292683,0.539892939077237,18.7682926829268,18.5853658536585,6.34146341463415,5.80487804878049,7.58536585365854,7.68292682926829,27.3658536585366,25.4024390243902,5.98780487804878,5.97560975609756,1.47560975609756,1.42682926829268,0.935581278309009,34.8292682926829
"24","NSH","2017","NSH","4on5",82,"In Playoffs","Central",0.12,0.12,0.15,0.0763414634146341,0.535609756097561,0.0975609756097561,2.28048780487805,1.03658536585366,5.19512195121951,0.182926829268293,1.8780487804878,0.121951219512195,0.634146341463415,0.0365853658536585,0.573170731707317,0.0365853658536585,12,0.0487804878048781,0.865853658536585,0.914634146341463,4.5609756097561,0.158536585365854,0.390243902439024,0.45489443378119,0.914634146341463,0.390243902439024,1.02439024390244,0.195121951219512,0.658536585365854,1.08536585365854,0.878048780487805,5.3780487804878,0.231707317073171,1.14634146341463,0.109756097560976,0.548780487804878,0.877934272300469,1.21951219512195
"25","NSH","2017","NSH","5on4",82,"In Playoffs","Central",0.87,0.88,0.86,0.433658536585366,0.063780487804878,1.96341463414634,0.158536585365854,4.14634146341463,0.817073170731707,1.92682926829268,0.134146341463415,0.621951219512195,0.0487804878048781,0.268292682926829,0.0365853658536585,0.0609756097560976,1,0.707317073170732,0.0365853658536585,3.52439024390244,0.768292682926829,0.25609756097561,0.195121951219512,0.572115384615385,0.231707317073171,0.74390243902439,0.207317073170732,0.75609756097561,1,0.597560975609756,4.4390243902439,0.670731707317073,1.07317073170732,0.158536585365854,0.560975609756098,0.121951219512195,0.940298507462687,6.07317073170732
"26","TBL","2017","T.B","other",82,"In Playoffs","Atlantic",0.5,0.5,0.5,0.318536585365854,0.317926829268293,0.902439024390244,0.890243902439024,1.76829268292683,1.9390243902439,0.926829268292683,0.731707317073171,0.292682926829268,0.365853658536585,0.121951219512195,0.0365853658536585,0.0121951219512195,1,0.24390243902439,0.24390243902439,1.47560975609756,1.57317073170732,0.0975609756097561,0.0853658536585366,0.46830985915493,0.426829268292683,0.524390243902439,0.353658536585366,0.414634146341463,0.365853658536585,0.268292682926829,1.58536585365854,1.5609756097561,0.731707317073171,0.670731707317073,0.378048780487805,0.439024390243902,0.811320754716981,2.69512195121951
"27","TBL","2017","T.B","all",82,"In Playoffs","Atlantic",0.52,0.51,0.51,3.00109756097561,2.7659756097561,14.8536585365854,13.7439024390244,32.6829268292683,32.719512195122,13.2439024390244,10.9878048780488,3.53658536585366,2.85365853658537,2.0609756097561,1.85365853658537,0.48780487804878,40,6.29268292682927,6.04878048780488,29.1463414634146,29.8658536585366,3.98780487804878,4.0609756097561,0.482220466218886,21.0731707317073,20.8658536585366,7.01219512195122,6.76829268292683,8.4390243902439,8.70731707317073,33.2439024390244,33.1463414634146,10.0975609756098,7.95121951219512,2.58536585365854,2.60975609756098,0.912784196794633,45.9268292682927
"28","TBL","2017","T.B","5on5",82,"In Playoffs","Atlantic",0.52,0.52,0.51,2.02853658536585,1.84439024390244,11.6341463414634,10.6585365853659,25.5731707317073,25.2682926829268,10.0975609756098,8.36585365853658,2.40243902439024,1.79268292682927,1.6219512195122,1.4390243902439,0.341463414634146,27,5.23170731707317,4.85365853658537,23.1707317073171,23.4756097560976,3.52439024390244,3.5609756097561,0.48382126348228,19.4756097560976,19.4268292682927,5.68292682926829,5.40243902439024,6.60975609756098,7.19512195121951,26.5487804878049,26.2560975609756,7.5609756097561,6.01219512195122,1.5609756097561,1.36585365853659,0.929054054054054,35.6707317073171
"29","TBL","2017","T.B","4on5",82,"In Playoffs","Atlantic",0.09,0.1,0.11,0.0596341463414634,0.551463414634146,0.146341463414634,2.01219512195122,0.670731707317073,4.86585365853659,0.170731707317073,1.78048780487805,0.0975609756097561,0.658536585365854,0,0.378048780487805,0,12,0.0365853658536585,0.878048780487805,0.573170731707317,4.20731707317073,0.158536585365854,0.268292682926829,0.425233644859813,0.914634146341463,0.280487804878049,0.74390243902439,0.24390243902439,0.304878048780488,0.792682926829268,0.560975609756098,4.75609756097561,0.231707317073171,1.15853658536585,0.0487804878048781,0.731707317073171,0.864661654135338,0.841463414634146
"30","TBL","2017","T.B","5on4",82,"In Playoffs","Atlantic",0.92,0.9,0.9,0.594512195121951,0.0521951219512195,2.17073170731707,0.182926829268293,4.67073170731707,0.646341463414634,2.04878048780488,0.109756097560976,0.74390243902439,0.0365853658536585,0.317073170731707,0,0.134146341463415,0,0.780487804878049,0.0731707317073171,3.92682926829268,0.609756097560976,0.207317073170732,0.146341463414634,0.530701754385965,0.25609756097561,0.634146341463415,0.231707317073171,0.707317073170732,1.15853658536585,0.451219512195122,4.54878048780488,0.573170731707317,1.57317073170732,0.109756097560976,0.597560975609756,0.0731707317073171,0.943396226415094,6.71951219512195
"31","FLA","2017","FLA","other",82,"Not in Playoffs","Atlantic",0.47,0.48,0.47,0.369756097560976,0.393536585365854,0.731707317073171,0.670731707317073,1.85365853658537,2.24390243902439,0.780487804878049,0.719512195121951,0.329268292682927,0.341463414634146,0.182926829268293,0.170731707317073,0.0365853658536585,3,0.280487804878049,0.378048780487805,1.52439024390244,1.90243902439024,0.146341463414634,0.121951219512195,0.503448275862069,0.292682926829268,0.390243902439024,0.414634146341463,0.451219512195122,0.609756097560976,0.378048780487805,1.41463414634146,1.67073170731707,0.707317073170732,0.74390243902439,0.51219512195122,0.548780487804878,0.847826086956522,2.63414634146341
"32","FLA","2017","FLA","all",82,"Not in Playoffs","Atlantic",0.5,0.5,0.5,2.89548780487805,2.91585365853659,13.2682926829268,14.2926829268293,34.4268292682927,34.6219512195122,12.5609756097561,11.5853658536585,2.98780487804878,2.96341463414634,2.60975609756098,2.48780487804878,0.475609756097561,37,7.57317073170732,8.04878048780488,31.4390243902439,31.6585365853659,3.91463414634146,4.07317073170732,0.507448433919022,20.1585365853659,18.2926829268293,9.09756097560976,8.32926829268293,13.1219512195122,10.7317073170732,35.9024390243902,34.4512195121951,8.51219512195122,9.03658536585366,2.57317073170732,2.71951219512195,0.914406481155336,46.9878048780488
"33","FLA","2017","FLA","5on5",82,"Not in Playoffs","Atlantic",0.49,0.49,0.5,1.89256097560976,1.99756097560976,10.2073170731707,11.7560975609756,26.5365853658537,26.8414634146341,9.63414634146342,9.31707317073171,2.03658536585366,2.07317073170732,2.01219512195122,1.81707317073171,0.329268292682927,30,6.09756097560976,6.52439024390244,24.5,24.7682926829268,3.45121951219512,3.53658536585366,0.510123456790123,19.1951219512195,16.8292682926829,7.6219512195122,6.73170731707317,10.6951219512195,8.91463414634146,28.6829268292683,27.8170731707317,6.18292682926829,6.81707317073171,1.30487804878049,1.52439024390244,0.922762380736029,36.1707317073171
"34","FLA","2017","FLA","4on5",82,"Not in Playoffs","Atlantic",0.14,0.15,0.18,0.0836585365853659,0.464146341463415,0.109756097560976,1.67073170731707,0.963414634146341,4.65853658536585,0.329268292682927,1.3780487804878,0.109756097560976,0.5,0,0.451219512195122,0,4,0.0609756097560976,1.03658536585366,0.853658536585366,4.15853658536585,0.0975609756097561,0.121951219512195,0.436320754716981,0.390243902439024,0.182926829268293,0.768292682926829,0.426829268292683,0.658536585365854,0.853658536585366,0.926829268292683,4.18292682926829,0.280487804878049,1.25609756097561,0.0853658536585366,0.597560975609756,0.892670157068063,1.29268292682927
"35","FLA","2017","FLA","5on4",82,"Not in Playoffs","Atlantic",0.91,0.88,0.87,0.549512195121951,0.0607317073170732,2.21951219512195,0.195121951219512,5.07317073170732,0.878048780487805,1.81707317073171,0.170731707317073,0.51219512195122,0.0487804878048781,0.414634146341463,0.0487804878048781,0.109756097560976,0,1.13414634146341,0.109756097560976,4.5609756097561,0.829268292682927,0.219512195121951,0.292682926829268,0.550847457627119,0.280487804878049,0.890243902439024,0.292682926829268,0.719512195121951,1.15853658536585,0.585365853658537,4.8780487804878,0.780487804878049,1.34146341463415,0.219512195121951,0.670731707317073,0.0487804878048781,0.944444444444444,6.89024390243902
"36","TOR","2017","TOR","other",82,"In Playoffs","Atlantic",0.54,0.52,0.49,0.347439024390244,0.318780487804878,0.963414634146341,0.621951219512195,1.84146341463415,2.01219512195122,0.768292682926829,0.670731707317073,0.280487804878049,0.353658536585366,0.0487804878048781,0.109756097560976,0,5,0.365853658536585,0.317073170731707,1.5609756097561,1.65853658536585,0.0609756097560976,0.109756097560976,0.524714828897338,0.402439024390244,0.402439024390244,0.353658536585366,0.280487804878049,0.341463414634146,0.304878048780488,1.25609756097561,1.67073170731707,0.902439024390244,0.695121951219512,0.451219512195122,0.317073170731707,0.824242424242424,2.60975609756098
"37","TOR","2017","TOR","all",82,"In Playoffs","Atlantic",0.52,0.5,0.49,3.11463414634146,2.89951219512195,15.719512195122,13.4634146341463,32.219512195122,33.8536585365854,13.0609756097561,13.2439024390244,3.29268292682927,2.80487804878049,2.19512195121951,2.15853658536585,0.5,42,7.18292682926829,6.89024390243902,28.9268292682927,31.0487804878049,3.09756097560976,3.1219512195122,0.518218623481781,19.9024390243902,23.8170731707317,8.41463414634146,7.4390243902439,12.2560975609756,11.3658536585366,31.7682926829268,35.6585365853659,10.5731707317073,8.96341463414634,2.9390243902439,2.47560975609756,0.917146974063401,45.280487804878
"38","TOR","2017","TOR","5on5",82,"In Playoffs","Atlantic",0.51,0.5,0.49,2.1359756097561,2.08085365853659,12.6707317073171,11.0609756097561,25.3536585365854,27.0243902439024,10.3780487804878,10.6219512195122,2.30487804878049,1.92682926829268,1.5,1.64634146341463,0.353658536585366,23,5.98780487804878,5.82926829268293,23.0487804878049,25.0975609756098,2.80487804878049,2.69512195121951,0.522563610177628,18.6951219512195,22.1951219512195,7.23170731707317,6.25609756097561,10.5243902439024,9.85365853658537,26.280487804878,29.0487804878049,7.8780487804878,7.07317073170732,1.57317073170732,1.52439024390244,0.92870036101083,35.7317073170732
"39","TOR","2017","TOR","4on5",82,"In Playoffs","Atlantic",0.09,0.11,0.12,0.0439024390243902,0.442073170731707,0.170731707317073,1.64634146341463,0.609756097560976,4.04878048780488,0.146341463414634,1.74390243902439,0.0487804878048781,0.475609756097561,0.024390243902439,0.402439024390244,0,14,0.0365853658536585,0.707317073170732,0.560975609756098,3.57317073170732,0.0975609756097561,0.170731707317073,0.481012658227848,0.609756097560976,0.524390243902439,0.621951219512195,0.268292682926829,0.695121951219512,0.682926829268293,0.585365853658537,4.18292682926829,0.134146341463415,1.0609756097561,0.0365853658536585,0.548780487804878,0.882530120481928,0.75609756097561
"40","TOR","2017","TOR","5on4",82,"In Playoffs","Atlantic",0.92,0.88,0.86,0.587317073170732,0.0578048780487805,1.91463414634146,0.134146341463415,4.41463414634146,0.768292682926829,1.76829268292683,0.207317073170732,0.658536585365854,0.0487804878048781,0.621951219512195,0,0.146341463414634,0,0.792682926829268,0.0365853658536585,3.75609756097561,0.719512195121951,0.134146341463415,0.146341463414634,0.504132231404959,0.195121951219512,0.695121951219512,0.207317073170732,0.634146341463415,0.695121951219512,0.524390243902439,3.64634146341463,0.75609756097561,1.65853658536585,0.134146341463415,0.878048780487805,0.0853658536585366,0.936507936507937,6.18292682926829
"41","BOS","2017","BOS","other",82,"In Playoffs","Atlantic",0.55,0.47,0.46,0.338658536585366,0.271463414634146,0.670731707317073,0.707317073170732,1.64634146341463,1.85365853658537,0.463414634146341,0.609756097560976,0.451219512195122,0.329268292682927,0.024390243902439,0.0365853658536585,0.0121951219512195,1,0.268292682926829,0.341463414634146,1.19512195121951,1.52439024390244,0.0731707317073171,0.0609756097560976,0.493827160493827,0.463414634146341,0.390243902439024,0.463414634146341,0.451219512195122,0.402439024390244,0.475609756097561,1.1219512195122,1.59756097560976,0.585365853658537,0.597560975609756,0.402439024390244,0.268292682926829,0.822368421052632,2.10975609756098
