team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
ANA,2017,ANA,ANA,Team Level,all,4,0.44,0.5,0.49,14400,134.36,9.4,8.77,29.91,4.31,73.62,63,9.21,9.17,8.97,132,57,73,262,4,6,0,38,2,65,74,128,185,23,46,117,136,17,37,151,31,7,3.67,3.83,1.91,1,1,2,249.34,189,181.65,16,1.91,1.04,1.04,10.28,10.03,9.92,133.05,11.77,10.42,32.47,4.94,78.76,56.64,11.48,12.03,11.73,129,66,63,258,16,15,3,24,4,58,78,113,179,15,30,119,94,29,41,150,34,11,4.23,3.86,3.68,3,8,5,270.29,195,202.35,22,2.43,1.83,1.83,12.37,12.67,12.48
ANA,2017,ANA,ANA,Team Level,5on5,4,0.52,0.53,0.52,10982,103.01,7.11,6.5,24.26,3.28,56.03,45.83,6.97,6.88,6.74,95,48,59,202,2,3,0,27,2,50,59,93,141,19,38,92,124,14,27,115,24,4,3.02,3.04,1.04,1,0,1,189.34,143,135.65,14,1.34,0.7,0.77,7.68,7.43,7.37,89.8,6.54,6.15,22.39,3.14,51.56,40.23,6.39,6.79,6.65,87,43,47,177,10,7,2,17,2,35,59,77,120,13,26,72,86,27,30,105,22,3,3.24,2.43,0.86,3,6,1,189.29,130,137.35,17,1.25,1.09,1.09,6.7,7,6.95
ANA,2017,ANA,ANA,Team Level,4on5,4,0.13,0.19,0.23,1777,11.01,0.59,0.43,1.18,0.31,3.29,10.2,0.58,0.59,0.58,14,2,0,16,0,1,0,1,0,4,10,14,16,1,2,14,6,1,3,13,3,0,0.2,0.39,0,0,0,0,16,16,16,2,0.1,0.07,0,0.69,0.69,0.67,36.62,3.9,3.78,8.99,1.52,23.85,11.97,3.78,3.9,3.78,34,20,13,67,5,7,1,7,2,19,14,29,49,1,2,23,1,1,8,40,8,6,0.89,1.02,1.99,0,2,3,67,54,54,2,1.02,0.65,0.65,4.26,4.26,4.15
ANA,2017,ANA,ANA,Team Level,5on4,4,0.92,0.9,0.87,1241,17.62,1.55,1.59,3.97,0.64,12.19,6.06,1.5,1.55,1.5,21,5,11,37,2,2,0,8,0,9,5,19,24,2,4,8,6,1,5,19,4,3,0.29,0.39,0.86,0,1,1,37,26,26,0,0.41,0.27,0.27,1.68,1.68,1.66,1.85,0.13,0.09,0.2,0.07,0.54,2.97,0.13,0.13,0.13,4,0,0,4,0,0,0,0,0,2,2,4,4,1,2,19,3,0,3,3,1,0,0.04,0.1,0,0,0,0,4,4,4,3,0.02,0,0,0.15,0.15,0.15
COL,2017,COL,COL,Team Level,other,6,0.35,0.5,0.51,1521,15.47,2.9,1.08,3.11,0.5,8.28,5.14,2.87,2.9,2.87,15,6,7,28,5,1,0,3,1,7,4,10,16,0,0,17,4,0,2,15,0,6,0.53,0,2.37,0,0,5,28,21,21,0,0.33,0.38,0.38,2.85,2.85,2.83,15.58,5.49,1.12,2.4,0.5,6.93,3.57,5.17,5.49,5.17,15,5,8,28,5,3,2,3,2,4,3,10,15,0,0,16,7,2,1,10,2,8,0.42,0.2,4.86,1,0,4,28,20,20,0,0.33,1.91,1.91,3.91,3.91,3.89
COL,2017,COL,COL,Team Level,all,6,0.43,0.45,0.43,21600,161.73,15.27,10.58,35.7,5.33,87.03,68.09,14.91,15.39,15.02,173,49,98,320,15,12,1,45,5,59,86,158,207,27,54,153,164,26,46,172,31,19,4.97,3.81,6.49,1,5,9,319.19,222,220.9,19,2.37,3.19,3.19,14.45,14.51,14.35,208.05,20.5,13.81,46.99,6.45,111.96,89.29,19.79,20.76,20.04,212,77,106,395,22,12,4,46,17,91,101,190,267,29,58,221,180,56,45,226,39,24,5.9,4.92,9.68,10,5,7,401.43,289,294.22,26,3.08,3.99,4.4,19.18,19.38,19.01
COL,2017,COL,COL,Team Level,5on5,6,0.48,0.45,0.43,16535,122.93,10.33,7.59,28.15,4.09,64.91,52.93,10.06,10.45,10.18,130,38,84,252,10,9,1,32,4,46,67,120,158,21,42,106,150,25,33,131,25,12,3.56,3.19,3.58,1,5,4,251.19,168,166.9,15,1.57,2.75,2.75,9.14,9.21,9.14,159.21,11.27,10.2,38.41,5,87.79,69.34,10.94,11.53,11.19,162,60,81,303,15,9,2,34,14,69,81,147,207,23,46,162,160,49,38,186,25,11,4.83,3.24,3.2,9,3,3,309.43,222,227.22,25,2.1,2.08,2.49,10.87,11.07,10.81
COL,2017,COL,COL,Team Level,4on5,6,0.03,0.09,0.13,1715,3.1,0.08,0.11,0.36,0.09,0.99,3.36,0.08,0.08,0.08,5,0,0,5,0,0,0,2,0,0,3,5,5,2,4,15,7,0,4,5,0,0,0.08,0,0,0,0,0,5,5,5,4,0.02,0,0,0.1,0.1,0.1,23.61,3.06,2.11,4.69,0.69,14.46,8,2.99,3.06,2.99,24,9,15,48,2,0,0,8,1,15,7,22,31,1,2,26,2,1,5,20,8,5,0.49,0.95,1.62,0,2,0,48,33,33,0,0.56,0,0,3.62,3.62,3.53
COL,2017,COL,COL,Team Level,5on4,6,0.74,0.69,0.67,1829,20.23,1.96,1.8,4.08,0.66,12.84,6.67,1.89,1.96,1.89,23,5,7,35,0,2,0,8,0,6,12,23,28,4,8,15,3,1,7,21,6,1,0.79,0.62,0.55,0,0,0,35,28,28,0,0.45,0.05,0.05,2.36,2.36,2.28,9.65,0.68,0.39,1.5,0.27,2.78,8.38,0.68,0.68,0.68,11,3,2,16,0,0,0,1,0,3,10,11,14,5,10,17,11,4,1,10,4,0,0.15,0.53,0,0,0,0,16,14,14,1,0.09,0,0,0.78,0.78,0.78
MIN,2017,MIN,MIN,Team Level,other,5,0.12,0.43,0.36,3968,2.78,0.54,0.27,0.57,0.1,1.75,0.78,0.45,0.54,0.45,3,1,2,6,0,0,0,1,0,2,1,3,4,0,0,4,2,0,1,3,0,1,0.14,0,0.4,0,0,0,6,4,4,0,0.08,0,0,0.61,0.61,0.52,4.36,3.93,0.13,0.19,0.13,1.43,1.2,3.93,3.93,3.93,1,6,1,8,1,0,0,0,0,2,4,0,6,0,0,8,0,0,1,1,0,6,0.03,0,3.9,0,0,1,8,7,7,1,0.03,0,0,3.96,3.96,3.96
MIN,2017,MIN,MIN,Team Level,all,5,0.39,0.43,0.42,18000,126.14,9.78,8.67,29.01,3.97,71,54.56,9.33,9.72,9.27,126,51,74,251,9,8,2,28,0,63,69,117,168,16,38,138,106,16,55,137,33,7,3.38,3.95,2.45,3,3,3,246.44,177,174.85,48,1.89,1.67,1.67,10,9.94,9.65,171,15.3,10.87,39.72,5.42,97.29,75.41,15.1,15.42,15.22,169,75,91,335,16,6,1,46,1,83,92,153,228,17,40,145,157,26,44,195,36,13,5.3,4.21,5.79,7,6,3,341.55,244,247.32,40,2.31,1.21,1.21,16.39,16.52,16.35
MIN,2017,MIN,MIN,Team Level,5on5,5,0.4,0.41,0.4,12231,100.27,6.5,6.55,23.95,3.15,55.34,44.51,6.42,6.44,6.36,102,38,57,197,6,6,1,25,0,43,60,96,134,15,36,115,98,15,51,111,28,1,2.8,3.33,0.37,3,2,1,192.44,140,137.85,46,1.35,1.09,1.09,6.76,6.7,6.64,148.09,9.86,9.21,35.95,4.72,84.57,65.69,9.68,9.98,9.8,151,59,73,283,12,6,1,44,1,70,77,139,198,16,38,113,142,24,40,171,33,6,4.52,3.85,1.49,7,4,1,289.55,210,213.32,37,1.89,1.21,1.21,10.54,10.67,10.51
MIN,2017,MIN,MIN,Team Level,4on5,5,0.3,0.13,0.16,989,3.61,0.64,0.26,0.42,0.1,0.88,2.7,0.59,0.64,0.59,2,3,1,6,0,1,0,0,0,1,3,2,5,0,0,9,2,1,2,2,1,2,0.02,0.18,0.45,0,0,0,6,5,5,2,0.06,0.23,0.23,0.47,0.47,0.46,17.82,1.46,1.5,3.48,0.54,11.05,7.97,1.45,1.46,1.45,17,9,16,42,3,0,0,2,0,11,10,14,23,0,0,14,4,0,1,22,3,1,0.71,0.36,0.39,0,2,1,42,26,26,0,0.37,0,0,1.84,1.84,1.83
MIN,2017,MIN,MIN,Team Level,5on4,5,0.98,0.95,0.97,812,19.49,2.1,1.61,4.07,0.62,13.03,6.56,1.88,2.1,1.88,19,9,14,42,3,1,1,2,0,17,5,16,25,1,2,10,4,0,1,21,4,3,0.42,0.44,1.24,0,1,2,42,28,28,0,0.41,0.35,0.35,2.16,2.16,2.02,0.74,0.04,0.04,0.1,0.02,0.24,0.56,0.04,0.04,0.04,0,1,1,2,0,0,0,0,0,0,1,0,1,1,2,10,11,2,2,1,0,0,0.04,0,0,0,0,0,2,1,1,2,0.01,0,0,0.05,0.05,0.05
BOS,2017,BOS,BOS,Team Level,other,12,0.65,0.71,0.66,1619,24.31,6.03,1.71,4.35,0.9,14.33,7.68,4.65,6.03,4.65,21,14,16,51,4,1,0,5,0,16,9,17,31,1,2,16,3,2,5,18,8,9,0.62,1,4.42,1,1,2,51,35,35,1,0.53,0.05,0.05,6.51,6.51,5.05,13.12,3.29,0.7,2.01,0.37,7.04,4.59,3.23,3.29,3.23,12,6,3,21,4,0,0,1,1,8,4,8,14,0,0,19,5,1,1,11,2,5,0.42,0.18,2.68,0,0,4,21,18,18,0,0.21,0,0,3.5,3.5,3.44
BOS,2017,BOS,BOS,Team Level,all,12,0.5,0.5,0.5,43398,376.66,35.23,25.59,85.3,12.32,211.44,158.12,33.02,35.23,33.03,378,150,176,704,41,18,4,74,19,183,193,337,487,47,97,373,367,74,125,388,112,28,11.73,13.1,10.4,12,17,12,701.49,528,525.75,64,5.69,3.59,3.59,37.32,37.33,35.19,368.17,35.66,24.4,82.39,11.9,205.4,159.25,34.47,35.71,34.51,351,168,172,691,37,17,4,77,18,177,193,314,482,43,92,382,387,109,133,401,84,34,11.82,10.57,13.27,9,12,16,687.93,519,520.92,62,5.39,4.37,4.37,36.68,36.71,35.88
BOS,2017,BOS,BOS,Team Level,5on5,12,0.48,0.49,0.49,35881,296.92,22.3,19.16,70.63,9.57,165.55,126.78,21.76,22.29,21.77,294,120,140,554,24,13,2,63,17,134,163,270,390,43,89,293,346,63,105,323,78,13,9.84,9.01,3.45,10,10,4,551.5,414,411.75,57,3.96,2.45,2.45,23.81,23.81,23.38,300.86,24.32,19.1,70.28,9.79,167.02,133.5,23.54,24.37,23.59,287,137,144,568,24,15,3,68,12,148,157,263,400,38,82,318,368,94,117,338,68,18,10.5,8.6,5.22,7,10,7,564.93,424,425.92,57,3.94,3.62,3.62,24.64,24.67,24.23
BOS,2017,BOS,BOS,Team Level,4on5,12,0.08,0.14,0.16,3182,8.24,0.66,0.3,0.87,0.23,2.19,8.75,0.66,0.66,0.66,10,3,2,15,1,0,0,1,1,1,9,9,12,3,6,35,15,7,7,10,2,1,0.09,0.23,0.34,0,0,1,15,13,13,6,0.07,0,0,0.73,0.73,0.73,49.74,7.56,4.33,9.75,1.62,30.37,15.36,7.19,7.56,7.19,47,22,24,93,8,2,1,8,5,21,25,39,61,2,4,24,3,2,10,46,13,10,0.82,1.62,5.13,2,1,5,93,69,69,2,1.17,0.75,0.75,7.99,7.99,7.65
BOS,2017,BOS,BOS,Team Level,5on4,12,0.93,0.9,0.89,2716,47.19,6.24,4.42,9.44,1.62,29.37,14.9,5.95,6.24,5.95,53,13,18,84,12,4,2,5,1,32,12,41,54,0,0,29,3,2,8,37,24,5,1.18,2.86,2.21,1,6,5,84,66,66,0,1.12,1.09,1.09,6.27,6.27,6.02,4.44,0.49,0.26,0.36,0.12,0.97,5.79,0.49,0.49,0.49,5,3,1,9,1,0,0,0,0,0,7,4,7,3,6,21,11,12,5,6,1,1,0.08,0.17,0.24,0,1,0,9,8,8,3,0.06,0,0,0.56,0.56,0.55
CBJ,2017,CBJ,CBJ,Team Level,other,6,0.15,0.59,0.46,633,4.44,0.35,0.29,0.83,0.12,2.56,1.85,0.35,0.35,0.35,1,5,7,13,0,0,0,0,0,5,1,1,6,0,0,6,6,0,0,4,2,0,0.09,0.26,0,0,0,0,13,6,6,0,0.07,0,0,0.43,0.43,0.43,4.83,2.04,0.27,0.56,0.16,1.92,2.05,2.02,2.04,2.02,5,2,2,9,3,0,0,0,0,2,2,2,4,0,0,7,3,1,2,1,3,3,0.03,0.34,1.67,0,0,3,9,7,7,1,0.09,0,0,2.13,2.13,2.11
CBJ,2017,CBJ,CBJ,Team Level,all,6,0.45,0.49,0.5,25157,209.8,16.33,13.85,48.39,6.67,116.41,91.35,15.98,16.04,15.7,196,97,115,408,18,12,2,40,7,103,113,178,275,26,55,206,176,53,52,237,42,14,6.49,5.05,4.79,6,5,7,397.9,293,286.13,28,3.03,2.23,2.23,17.13,16.85,16.63,212.51,20.13,14.82,47.4,7.02,116.95,91.69,19.51,20.56,19.92,223,75,124,422,24,12,3,47,5,100,110,199,274,26,52,204,162,41,61,222,61,15,6.92,7.09,6.12,11,6,7,431.86,298,305.26,32,3.28,2.98,3.39,20.02,20.33,19.9
CBJ,2017,CBJ,CBJ,Team Level,5on5,6,0.47,0.51,0.52,19819,168.22,11.7,10.76,41,5.39,93.11,74.05,11.44,11.41,11.15,161,75,92,328,13,9,2,37,7,81,89,148,223,22,47,153,160,49,47,194,32,10,5.35,3.68,2.66,5,5,3,317.9,236,229.13,26,2.21,1.99,1.99,11.92,11.64,11.49,158.79,13.14,10.32,36.3,5.06,86.21,69.98,12.76,13.56,13.18,160,61,97,318,12,7,2,36,4,76,86,148,209,24,48,155,143,34,46,167,45,9,5.16,5.21,2.77,7,3,2,327.86,221,228.26,22,2.13,1.79,2.21,13.06,13.37,13.12
CBJ,2017,CBJ,CBJ,Team Level,4on5,6,0.12,0.11,0.14,2372,7.01,0.6,0.35,0.78,0.23,2.11,5.93,0.57,0.6,0.57,5,5,0,10,1,1,0,0,0,1,7,4,9,2,4,27,7,1,3,8,2,0,0.27,0.33,0,1,0,0,10,10,10,2,0.08,0.19,0.19,0.49,0.49,0.49,43.66,4.52,4,9.96,1.63,27.34,14.55,4.29,4.52,4.29,51,11,23,85,8,5,1,10,1,20,18,43,54,1,2,18,6,4,7,48,12,2,1.65,1.41,1.46,4,2,2,85,62,62,4,1,1.18,1.18,4.33,4.33,4.17
CBJ,2017,CBJ,CBJ,Team Level,5on4,6,0.89,0.85,0.84,2333,30.12,3.68,2.45,5.78,0.93,18.64,9.53,3.62,3.68,3.62,29,12,16,57,4,2,0,3,0,16,16,25,37,2,4,20,3,3,2,31,6,4,0.78,0.77,2.13,0,0,4,57,41,41,0,0.67,0.06,0.06,4.29,4.29,4.22,5.23,0.44,0.23,0.58,0.17,1.48,5.1,0.44,0.44,0.44,7,1,2,10,1,0,0,1,0,2,4,6,7,1,2,24,10,2,6,6,1,1,0.07,0.14,0.23,0,1,0,10,8,8,5,0.06,0,0,0.5,0.5,0.49
TOR,2017,TOR,TOR,Team Level,other,7,0.22,0.33,0.38,1067,9.42,1.35,0.59,1.8,0.27,5.88,3.12,1.34,1.35,1.34,8,5,2,15,1,0,0,1,0,8,3,7,12,0,0,13,4,1,1,10,2,1,0.41,0.18,0.76,0,0,1,15,13,13,0,0.18,0,0,1.53,1.53,1.51,14.93,4.89,0.95,2.39,0.54,8.31,3.93,3.53,4.89,3.53,14,7,10,31,3,0,0,3,0,12,3,11,18,1,2,13,3,1,3,7,6,8,0.32,0.81,3.75,1,1,1,31,21,21,1,0.3,0,0,5.19,5.19,3.77
TOR,2017,TOR,TOR,Team Level,all,7,0.46,0.47,0.46,25200,209.49,20.31,13.81,47.05,6.75,114.9,91.18,19.62,20.22,19.53,197,97,95,389,20,10,2,43,4,102,115,177,274,25,53,233,216,66,79,231,43,20,6.79,5.35,8.17,4,7,9,383.96,294,293.48,39,3.03,3.01,3.01,20.33,20.27,19.92,244.03,23.81,16.69,55.35,8.04,137.24,99.86,21.84,23.82,21.85,245,96,102,443,28,13,3,51,9,121,119,217,313,22,44,231,221,38,67,243,80,18,7.45,9.49,6.87,9,14,5,444.46,341,340.61,36,3.69,2.92,2.92,24.58,24.59,22.73
TOR,2017,TOR,TOR,Team Level,5on5,7,0.49,0.48,0.47,20705,172.29,14.56,10.88,40.09,5.61,93.77,76.09,13.99,14.47,13.91,162,79,80,321,14,9,1,39,3,83,93,148,227,24,51,196,202,53,72,190,38,13,5.9,4.79,3.87,4,6,4,315.96,241,240.48,35,2.25,2.49,2.49,14.32,14.27,13.98,195.17,15.32,12.72,46.3,6.37,108.26,82.02,14.88,15.32,14.89,195,76,81,352,18,11,2,43,8,88,103,177,253,21,42,179,207,34,61,207,55,9,6.29,6.47,2.57,7,8,3,353.46,271,270.61,34,2.64,2.21,2.21,15.76,15.77,15.44
TOR,2017,TOR,TOR,Team Level,4on5,7,0.13,0.13,0.14,1990,4.14,0.49,0.25,0.35,0.11,0.96,4.84,0.49,0.49,0.49,5,2,1,8,1,0,0,0,0,0,6,4,6,1,2,15,9,12,4,5,1,1,0.08,0.17,0.24,0,1,0,8,7,7,3,0.06,0,0,0.55,0.55,0.55,30.09,3.45,2.9,6.16,1.02,19.56,9.91,3.27,3.45,3.27,32,11,10,53,7,2,1,4,0,20,10,25,36,0,0,23,3,2,2,24,18,1,0.78,2.11,0.55,1,5,1,53,43,43,0,0.72,0.71,0.71,3.45,3.45,3.34
TOR,2017,TOR,TOR,Team Level,5on4,7,0.96,0.87,0.85,1438,23.63,3.9,2.09,4.81,0.76,14.3,7.14,3.79,3.9,3.79,22,11,12,45,4,1,1,3,1,11,13,18,29,0,0,9,1,0,2,26,2,5,0.4,0.21,3.29,0,0,4,45,33,33,1,0.54,0.52,0.52,3.92,3.92,3.88,3.84,0.16,0.12,0.5,0.11,1.11,4,0.16,0.16,0.16,4,2,1,7,0,0,0,1,1,1,3,4,6,0,0,16,8,1,1,5,1,0,0.07,0.09,0,0,0,0,7,6,6,1,0.03,0,0,0.19,0.19,0.18
L.A,2017,L.A,L.A,Team Level,other,4,0.93,0.63,0.82,373,6.71,0.79,0.41,1.31,0.22,3.55,2.71,0.78,0.79,0.78,7,2,1,10,1,1,0,0,0,3,4,6,8,0,0,3,3,0,1,6,1,2,0.11,0.1,0.57,0,0,1,10,9,9,0,0.11,0.36,0.36,0.54,0.54,0.54,1.34,0.06,0.1,0.31,0.04,0.98,0.51,0.06,0.06,0.06,2,0,4,6,0,0,0,0,0,2,0,2,2,0,0,0,1,0,1,2,0,0,0.06,0,0,0,0,0,6,2,2,1,0.02,0,0,0.08,0.08,0.08
L.A,2017,L.A,L.A,Team Level,all,4,0.4,0.47,0.47,16523,127.25,8.06,8.29,31.01,4.28,72.33,58.03,7.92,7.98,7.84,130,52,75,257,3,9,0,31,10,66,63,127,179,13,26,141,234,24,42,152,25,5,3.58,2.99,1.5,1,0,2,254.27,182,179.59,32,1.79,1.19,1.19,8.67,8.57,8.47,147.38,11.9,9.97,33.95,5.12,84.31,61.74,11.46,12.03,11.59,131,76,83,290,7,9,1,41,0,75,75,124,200,13,26,128,192,36,31,156,46,5,5.07,5.24,1.58,4,2,1,293.01,207,210.27,21,2.12,1.86,1.86,12.16,12.28,12.05
L.A,2017,L.A,L.A,Team Level,5on5,4,0.39,0.47,0.47,13406,102.52,6.08,6.35,25.8,3.48,57.27,47.01,5.96,6,5.88,100,46,64,210,1,6,0,26,9,56,48,99,145,12,24,118,225,19,36,124,20,2,3.12,2.47,0.48,1,0,0,207.27,146,143.59,30,1.3,0.55,0.76,6.62,6.52,6.43,120.86,9.47,7.93,28.48,3.88,67.85,50.41,9.22,9.6,9.35,105,63,68,236,6,7,0,34,0,58,63,99,162,12,24,104,185,32,24,125,39,4,3.96,4.47,1.04,4,2,0,239.01,168,171.27,18,1.64,1.26,1.26,9.85,9.96,9.81
L.A,2017,L.A,L.A,Team Level,4on5,4,0,0.05,0.06,1322,0.6,0,0.02,0.02,0.02,0.02,1.92,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,8,4,4,1,2,0,0,0,0,0,0,0,0,2,2,2,1,0.01,0,0,0.01,0.01,0.01,20.73,2.19,1.8,4.57,1.08,14.12,7.24,1.99,2.19,1.99,19,12,10,41,1,2,1,5,0,13,10,18,30,1,2,10,1,1,4,23,7,1,0.87,0.78,0.54,0,0,1,41,31,31,0,0.43,0.6,0.6,2.01,2.01,1.94
L.A,2017,L.A,L.A,Team Level,5on4,4,0.87,0.83,0.81,1422,17.42,1.19,1.5,3.88,0.55,11.49,6.39,1.17,1.19,1.17,21,4,10,35,1,2,0,5,1,7,9,20,24,1,2,12,2,1,4,20,4,1,0.34,0.41,0.44,0,0,1,35,25,25,1,0.37,0.28,0.06,1.5,1.5,1.49,4.45,0.18,0.14,0.59,0.13,1.37,3.58,0.18,0.18,0.18,5,1,1,7,0,0,0,2,0,2,2,5,6,0,0,14,5,3,2,6,0,0,0.18,0,0,0,0,0,7,6,6,2,0.04,0,0,0.22,0.22,0.22
WPG,2017,WPG,WPG,Team Level,other,17,0.64,0.5,0.51,5600,21.69,8.36,1.33,3.14,0.66,11.55,5.96,8.18,8.36,8.18,19,12,9,40,10,0,0,5,0,8,8,9,21,0,0,32,5,0,4,13,7,11,0.52,0.74,7.1,3,1,6,40,31,31,4,0.37,0,0.07,8.66,8.66,8.46,21.75,4.62,1.43,3.74,0.61,12.33,7.28,4.52,4.62,4.52,20,10,10,40,2,0,0,5,0,12,11,18,28,0,0,16,6,8,6,20,4,6,0.82,0.45,3.34,0,0,2,40,30,30,4,0.41,0,0,5.03,5.03,4.91
WPG,2017,WPG,WPG,Team Level,all,17,0.54,0.52,0.53,62737,587.15,55.42,39.41,132.52,18.93,322.83,248.88,53.8,55.37,53.76,567,251,288,1106,53,42,5,131,8,274,310,514,765,61,131,520,476,113,185,621,148,49,17.33,18.26,19.83,20,17,16,1107.28,818,816.13,153,8.55,9.13,9.13,54.85,54.94,54.03,527.28,47.05,35.49,119.7,16.48,288.09,223.19,45.84,47.23,46.02,520,210,279,1009,42,42,7,125,12,247,262,478,688,65,139,530,407,128,236,552,136,42,15.8,16.66,14.58,10,15,17,1006.44,730,732.13,182,7.71,7.38,7.38,47.38,47.47,46.77
WPG,2017,WPG,WPG,Team Level,5on5,17,0.54,0.53,0.54,49110,491.61,38.93,31.71,114.93,15.98,266.39,214.07,37.71,38.88,37.67,473,209,236,918,32,36,4,114,8,230,262,441,650,57,123,407,440,104,161,527,123,32,14.52,15.35,9.06,16,11,5,919.28,682,680.13,134,6.55,7.73,7.66,37.81,37.91,37.39,424.52,33.05,27.92,101,13.43,229.65,178.96,32.34,33.23,32.52,414,170,224,808,29,37,6,103,11,185,219,385,555,62,133,436,382,113,210,451,110,23,13.11,13.61,6.33,8,12,9,805.44,584,586.13,165,5.77,6.18,6.18,32.64,32.73,32.4
WPG,2017,WPG,WPG,Team Level,4on5,17,0.02,0.07,0.06,3592,3.8,0.17,0.17,0.38,0.1,0.88,4.29,0.17,0.17,0.17,5,1,4,10,0,0,0,0,0,0,6,5,6,1,2,34,20,5,14,5,1,0,0.06,0.11,0,0,0,0,10,6,6,13,0.04,0,0,0.21,0.21,0.21,65.42,7.76,5.33,13.27,1.99,42.44,21.2,7.41,7.76,7.41,66,26,43,135,10,3,1,16,0,45,18,56,82,2,4,37,7,0,7,65,18,9,1.72,2.01,4.03,2,2,6,135,92,92,0,1.34,0.94,0.94,8.16,8.16,7.91
WPG,2017,WPG,WPG,Team Level,5on4,17,0.83,0.84,0.8,4435,70.05,7.97,6.21,14.07,2.2,44,24.55,7.74,7.97,7.74,70,29,39,138,11,6,1,12,0,36,34,59,88,3,6,47,11,4,6,76,17,6,2.24,2.06,3.67,1,5,5,138,99,99,2,1.6,1.4,1.4,8.17,8.17,7.97,15.59,1.62,0.81,1.68,0.45,3.67,15.77,1.57,1.62,1.57,20,4,2,26,1,2,0,1,1,5,14,19,23,1,2,41,12,7,13,16,4,4,0.15,0.6,0.87,0,1,0,26,24,24,13,0.19,0.26,0.26,1.55,1.55,1.54
T.B,2017,T.B,T.B,Team Level,other,17,0.45,0.27,0.29,2570,17.49,6.49,1.02,2.32,0.53,7.92,6.72,6.22,6.49,6.22,17,8,5,30,8,1,0,2,1,8,5,9,17,1,5,25,9,2,2,10,3,12,0.41,0.29,5.8,1,0,7,30,25,25,2,0.3,0.46,0.46,6.33,6.33,6.2,42.82,7.98,3.3,7.94,1.43,26.19,14.17,7.39,7.98,7.39,47,14,20,81,10,4,0,12,2,21,12,37,51,2,7,20,12,6,4,37,14,10,1.34,1.55,5.08,4,0,6,81,61,61,1,0.95,1.29,1.29,7.64,7.64,7.44
T.B,2017,T.B,T.B,Team Level,all,17,0.53,0.51,0.5,61398,516.9,51.21,35.95,117.26,16.7,292.18,216.7,49.39,51.58,49.73,497,233,237,967,50,37,5,96,32,253,262,447,680,64,137,515,514,138,134,532,150,48,15.36,18.76,17.1,14,15,21,976.51,730,737.27,74,7.99,6.66,6.66,52.54,52.75,51.53,516.62,46.02,34.68,117.45,16.29,291.04,217.52,44.49,46.23,44.7,536,187,222,945,48,33,3,101,44,232,265,488,675,73,155,499,516,120,146,558,124,41,16.43,14.48,15.12,22,8,18,938.53,723,720.94,80,7.74,7.24,7.24,46.53,46.71,45.89
